date,close_price_1000SHIBUSDT,return_1000SHIBUSDT,signal_1000SHIBUSDT,position_1000SHIBUSDT,signal_return_1000SHIBUSDT,cum_return_1000SHIBUSDT,cum_signal_return_1000SHIBUSDT
2022-02-03 00:00:00,0.02074,0.007040544,-1,0,0.003520272,-0.404690146,0.684269102
2022-02-04 00:00:00,0.022197,0.070250723,-1,0,0,-0.362869198,0.684269102
2022-02-05 00:00:00,0.022483,0.012884624,-1,0,0,-0.354660007,0.684269102
2022-02-06 00:00:00,0.028479,0.266690388,0,0.5,0,-0.182554034,0.684269102
2022-02-07 00:00:00,0.032543,0.14270164,1,1,0.07135082,-0.065903155,0.804443083
2022-02-08 00:00:00,0.030968,-0.048397505,1,1,-0.048397505,-0.111111111,0.71711254
2022-02-09 00:00:00,0.03294,0.063678636,1,1,0.063678636,-0.054507879,0.826455925
2022-02-10 00:00:00,0.030818,-0.064420158,1,1,-0.064420158,-0.115416631,0.708795346
2022-02-11 00:00:00,0.028674,-0.069569732,0,0.5,-0.069569732,-0.176956859,0.589914911
2022-02-12 00:00:00,0.02914,0.016251657,0,0.5,0.008125828,-0.163581044,0.602834287
2022-02-13 00:00:00,0.030111,0.033321894,0,0.5,0.016660947,-0.13570998,0.629539024
2022-02-14 00:00:00,0.029559,-0.018332171,0,0.5,-0.009166085,-0.151554293,0.61460253
2022-02-15 00:00:00,0.031237,0.05676782,1,1,0.02838391,-0.103389879,0.660431263
2022-02-16 00:00:00,0.030918,-0.010212248,1,1,-0.010212248,-0.112546284,0.643474527
2022-02-17 00:00:00,0.028198,-0.087974643,0,0.5,-0.087974643,-0.190619708,0.498890443
2022-02-18 00:00:00,0.028076,-0.004326548,1,1,-0.002163274,-0.19412153,0.495647932
2022-02-19 00:00:00,0.027464,-0.021797977,0,0.5,-0.021797977,-0.211688051,0.463045833
2022-02-20 00:00:00,0.025467,-0.07271337,0,0.5,-0.036356685,-0.269008869,0.409854336
2022-02-21 00:00:00,0.024031,-0.056386697,0,0.5,-0.028193348,-0.310227044,0.370105822
2022-02-22 00:00:00,0.024936,0.03765969,0,0.5,0.018829845,-0.284250409,0.395904702
2022-02-23 00:00:00,0.024843,-0.003729548,0,0.5,-0.001864774,-0.286919831,0.393301656
2022-02-24 00:00:00,0.023812,-0.041500624,0,0.5,-0.020750312,-0.316513103,0.364390212
2022-02-25 00:00:00,0.024848,0.043507475,0,0.5,0.021753738,-0.286776314,0.394070798
2022-02-26 00:00:00,0.024429,-0.016862524,0,0.5,-0.008431262,-0.298803066,0.382317022
2022-02-27 00:00:00,0.023419,-0.041344304,0,0.5,-0.020672152,-0.327793565,0.353741554
2022-02-28 00:00:00,0.025778,0.100730176,0,0.5,0.050365088,-0.260082092,0.421922867
2022-03-01 00:00:00,0.027108,0.051594383,0,0.5,0.025797191,-0.221906484,0.458604484
2022-03-02 00:00:00,0.025896,-0.044710049,0,0.5,-0.022355024,-0.256695083,0.425997345
2022-03-03 00:00:00,0.025038,-0.03313253,0,0.5,-0.016566265,-0.281322656,0.402373895
2022-03-04 00:00:00,0.023555,-0.05922997,0,0.5,-0.029614985,-0.323889894,0.360842613
2022-03-05 00:00:00,0.024609,0.044746338,0,0.5,0.022373169,-0.293636442,0.391288975
2022-03-06 00:00:00,0.023499,-0.045105449,0,0.5,-0.022552725,-0.325497288,0.359911618
2022-03-07 00:00:00,0.02278,-0.030597047,0,0.5,-0.015298523,-0.346135079,0.339106978
2022-03-08 00:00:00,0.022903,0.005399473,-1,0,0.002699737,-0.342604552,0.342722214
2022-03-09 00:00:00,0.023842,0.040998996,-1,0,0,-0.315651999,0.342722214
2022-03-10 00:00:00,0.022595,-0.052302659,-1,0,0,-0.351445219,0.342722214
2022-03-11 00:00:00,0.02204,-0.024562956,-1,0,0,-0.367375642,0.342722214
2022-03-12 00:00:00,0.022121,0.003675136,-1,0,0,-0.365050662,0.342722214
2022-03-13 00:00:00,0.021485,-0.028750961,-1,0,0,-0.383306065,0.342722214
2022-03-14 00:00:00,0.022015,0.024668373,-1,0,0,-0.368093229,0.342722214
2022-03-15 00:00:00,0.021606,-0.018578242,-1,0,0,-0.379832946,0.342722214
2022-03-16 00:00:00,0.022714,0.051282051,-1,0,0,-0.348029507,0.342722214
2022-03-17 00:00:00,0.02218,-0.02350973,-1,0,0,-0.363357157,0.342722214
2022-03-18 00:00:00,0.022338,0.007123535,-1,0,0,-0.35882201,0.342722214
2022-03-19 00:00:00,0.024127,0.080087743,-1,0,0,-0.307471512,0.342722214
2022-03-20 00:00:00,0.023108,-0.042234841,-1,0,0,-0.336720342,0.342722214
2022-03-21 00:00:00,0.02293,-0.00770296,-1,0,0,-0.341829559,0.342722214
2022-03-22 00:00:00,0.023451,0.022721326,-1,0,0,-0.326875054,0.342722214
2022-03-23 00:00:00,0.02443,0.041746621,0,0.5,0,-0.298774362,0.342722214
2022-03-24 00:00:00,0.024696,0.010888252,-1,0,0.005444126,-0.291139241,0.350032163
2022-03-25 00:00:00,0.024123,-0.023202138,-1,0,0,-0.307586326,0.350032163
2022-03-26 00:00:00,0.024432,0.012809352,0,0.5,0,-0.298716955,0.350032163
2022-03-27 00:00:00,0.025585,0.047192207,0,0.5,0.023596103,-0.265621861,0.381887662
2022-03-28 00:00:00,0.026553,0.037834669,0,0.5,0.018917334,-0.237836907,0.408029293
2022-03-29 00:00:00,0.027339,0.029601175,0,0.5,0.014800588,-0.215275984,0.428868953
2022-03-30 00:00:00,0.027456,0.004279601,0,0.5,0.0021398,-0.211917678,0.431926448
2022-03-31 00:00:00,0.025846,-0.058639277,-1,0,-0.029319639,-0.258130256,0.389942882
2022-04-01 00:00:00,0.02615,0.011761975,0,0.5,0,-0.249404403,0.389942882
2022-04-02 00:00:00,0.02582,-0.012619503,0,0.5,-0.006309751,-0.258876546,0.381172687
2022-04-03 00:00:00,0.026845,0.039697909,0,0.5,0.019848954,-0.229455495,0.408587521
2022-04-04 00:00:00,0.026448,-0.014788601,0,0.5,-0.007394301,-0.240850771,0.398172001
2022-04-05 00:00:00,0.026774,0.012326074,0,0.5,0.006163037,-0.231493441,0.406788987
2022-04-06 00:00:00,0.024348,-0.090610294,0,0.5,-0.045305147,-0.301128046,0.343054206
2022-04-07 00:00:00,0.024771,0.01737309,0,0.5,0.008686545,-0.288986481,0.354720706
2022-04-08 00:00:00,0.023784,-0.03984498,-1,0,-0.01992249,-0.3173168,0.327731297
2022-04-09 00:00:00,0.024593,0.034014464,0,0.5,0,-0.294095697,0.327731297
2022-04-10 00:00:00,0.024446,-0.005977311,0,0.5,-0.002988655,-0.298315107,0.323763166
2022-04-11 00:00:00,0.022155,-0.093716763,0,0.5,-0.046858382,-0.364074744,0.261733766
2022-04-12 00:00:00,0.026913,0.214759648,0,0.5,0.107379824,-0.22750366,0.397218515
2022-04-13 00:00:00,0.026936,0.000854606,0,0.5,0.000427303,-0.22684348,0.397815551
2022-04-14 00:00:00,0.02578,-0.042916543,0,0.5,-0.021458271,-0.260024685,0.367820845
2022-04-15 00:00:00,0.025898,0.004577192,0,0.5,0.002288596,-0.256637676,0.370951234
2022-04-16 00:00:00,0.02559,-0.01189281,0,0.5,-0.005946405,-0.265478343,0.362799003
2022-04-17 00:00:00,0.024622,-0.037827276,0,0.5,-0.018913638,-0.293263297,0.337023516
2022-04-18 00:00:00,0.025216,0.024124766,0,0.5,0.012062383,-0.276213439,0.353151206
2022-04-19 00:00:00,0.025428,0.00840736,0,0.5,0.00420368,-0.270128304,0.358839421
2022-04-20 00:00:00,0.024816,-0.024067957,0,0.5,-0.012033978,-0.287694825,0.342487177
2022-04-21 00:00:00,0.0243,-0.020793037,0,0.5,-0.010396518,-0.302505812,0.328529984
2022-04-22 00:00:00,0.024285,-0.000617284,-1,0,-0.000308642,-0.302936364,0.328119944
2022-04-23 00:00:00,0.024102,-0.007535516,-1,0,0,-0.308189098,0.328119944
2022-04-24 00:00:00,0.023941,-0.006679944,-1,0,0,-0.312810356,0.328119944
2022-04-25 00:00:00,0.024297,0.014869888,-1,0,0,-0.302591923,0.328119944
2022-04-26 00:00:00,0.022974,-0.054451167,-1,0,0,-0.340566606,0.328119944
2022-04-27 00:00:00,0.023413,0.019108557,-1,0,0,-0.327965785,0.328119944
2022-04-28 00:00:00,0.022925,-0.020843121,-1,0,0,-0.341973076,0.328119944
2022-04-29 00:00:00,0.022193,-0.031930207,-1,0,0,-0.362984012,0.328119944
2022-04-30 00:00:00,0.020147,-0.092191231,-1,0,0,-0.421711301,0.328119944
2022-05-01 00:00:00,0.02153,0.068645456,-1,0,0,-0.382014409,0.328119944
2022-05-02 00:00:00,0.020669,-0.039990711,-1,0,0,-0.406728092,0.328119944
2022-05-03 00:00:00,0.020302,-0.01775606,-1,0,0,-0.417262264,0.328119944
2022-05-04 00:00:00,0.021779,0.072751453,-1,0,0,-0.374867246,0.328119944
2022-05-05 00:00:00,0.020257,-0.069883833,-1,0,0,-0.418553919,0.328119944
2022-05-06 00:00:00,0.020008,-0.012292047,-1,0,0,-0.425701082,0.328119944
2022-05-07 00:00:00,0.019261,-0.037335066,-1,0,0,-0.44714257,0.328119944
2022-05-08 00:00:00,0.018426,-0.043351851,-1,0,0,-0.471109963,0.328119944
2022-05-09 00:00:00,0.01396,-0.242374905,-1,0,0,-0.599299635,0.328119944
2022-05-10 00:00:00,0.016159,0.15752149,-1,0,0,-0.536180717,0.328119944
2022-05-11 00:00:00,0.012049,-0.254347422,-1,0,0,-0.654151956,0.328119944
2022-05-12 00:00:00,0.010839,-0.100423272,-1,0,0,-0.688883148,0.328119944
2022-05-13 00:00:00,0.012806,0.181474306,-1,0,0,-0.632423434,0.328119944
2022-05-14 00:00:00,0.012539,-0.020849602,-1,0,0,-0.640087259,0.328119944
2022-05-15 00:00:00,0.013045,0.040354095,-1,0,0,-0.625563305,0.328119944
2022-05-16 00:00:00,0.011983,-0.081410502,-1,0,0,-0.656046385,0.328119944
2022-05-17 00:00:00,0.012537,0.046232162,-1,0,0,-0.640144665,0.328119944
2022-05-18 00:00:00,0.011516,-0.081438941,-1,0,0,-0.669450903,0.328119944
2022-05-19 00:00:00,0.011816,0.026050712,-1,0,0,-0.660839863,0.328119944
2022-05-20 00:00:00,0.011598,-0.01844956,-1,0,0,-0.667097219,0.328119944
2022-05-21 00:00:00,0.011745,0.012674599,-1,0,0,-0.662877809,0.328119944
2022-05-22 00:00:00,0.011899,0.013111963,-1,0,0,-0.658457476,0.328119944
2022-05-23 00:00:00,0.011676,-0.018741071,-1,0,0,-0.664858348,0.328119944
2022-05-24 00:00:00,0.011735,0.0050531,-1,0,0,-0.663164844,0.328119944
2022-05-25 00:00:00,0.011597,-0.011759693,-1,0,0,-0.667125922,0.328119944
2022-05-26 00:00:00,0.010581,-0.087608864,-1,0,0,-0.696288642,0.328119944
2022-05-27 00:00:00,0.010476,-0.009923448,-1,0,0,-0.699302506,0.328119944
2022-05-28 00:00:00,0.010769,0.02796869,-1,0,0,-0.690892391,0.328119944
2022-05-29 00:00:00,0.011494,0.067322871,-1,0,0,-0.670082379,0.328119944
2022-05-30 00:00:00,0.012166,0.058465286,-1,0,0,-0.650793651,0.328119944
2022-05-31 00:00:00,0.011725,-0.036248562,-1,0,0,-0.663451879,0.328119944
2022-06-01 00:00:00,0.010887,-0.071471215,-1,0,0,-0.687505382,0.328119944
2022-06-02 00:00:00,0.011212,0.029852117,-1,0,0,-0.678176756,0.328119944
2022-06-03 00:00:00,0.010795,-0.037192294,-1,0,0,-0.690146101,0.328119944
2022-06-04 00:00:00,0.010885,0.008337193,-1,0,0,-0.687562789,0.328119944
2022-06-05 00:00:00,0.010806,-0.007257694,-1,0,0,-0.689830363,0.328119944
2022-06-06 00:00:00,0.011047,0.022302425,-1,0,0,-0.682912828,0.328119944
2022-06-07 00:00:00,0.010719,-0.029691319,-1,0,0,-0.692327564,0.328119944
2022-06-08 00:00:00,0.010574,-0.013527381,-1,0,0,-0.696489566,0.328119944
2022-06-09 00:00:00,0.010566,-0.000756573,-1,0,0,-0.696719194,0.328119944
2022-06-10 00:00:00,0.010124,-0.041832292,-1,0,0,-0.709406125,0.328119944
2022-06-11 00:00:00,0.009346,-0.076847096,-1,0,0,-0.731737421,0.328119944
2022-06-12 00:00:00,0.008583,-0.081639204,-1,0,0,-0.753638164,0.328119944
2022-06-13 00:00:00,0.008048,-0.062332518,-1,0,0,-0.768994518,0.328119944
2022-06-14 00:00:00,0.00818,0.01640159,-1,0,0,-0.76520566,0.328119944
2022-06-15 00:00:00,0.008826,0.078973105,-1,0,0,-0.746663222,0.328119944
2022-06-16 00:00:00,0.007964,-0.097665987,-1,0,0,-0.771405609,0.328119944
2022-06-17 00:00:00,0.008173,0.026243094,-1,0,0,-0.765406585,0.328119944
2022-06-18 00:00:00,0.007703,-0.057506424,-1,0,0,-0.778897213,0.328119944
2022-06-19 00:00:00,0.008214,0.06633779,-1,0,0,-0.764229743,0.328119944
2022-06-20 00:00:00,0.008114,-0.012174336,-1,0,0,-0.767100089,0.328119944
2022-06-21 00:00:00,0.010634,0.310574316,-1,0,0,-0.694767358,0.328119944
2022-06-22 00:00:00,0.009668,-0.0908407,-1,0,0,-0.722494905,0.328119944
2022-06-23 00:00:00,0.010291,0.064439388,-1,0,0,-0.704612647,0.328119944
2022-06-24 00:00:00,0.010818,0.051209795,-1,0,0,-0.689485921,0.328119944
2022-06-25 00:00:00,0.011793,0.090127565,0,0.5,0,-0.661500043,0.328119944
2022-06-26 00:00:00,0.010971,-0.069702366,0,0.5,-0.034851183,-0.685094291,0.281833393
2022-06-27 00:00:00,0.011062,0.008294595,0,0.5,0.004147297,-0.682482276,0.287149537
2022-06-28 00:00:00,0.009973,-0.098445127,-1,0,-0.049222564,-0.713740348,0.223792737
2022-06-29 00:00:00,0.01021,0.023764163,-1,0,0,-0.706937627,0.223792737
2022-06-30 00:00:00,0.010348,0.013516161,-1,0,0,-0.702976549,0.223792737
2022-07-01 00:00:00,0.010025,-0.031213761,-1,0,0,-0.712247768,0.223792737
2022-07-02 00:00:00,0.010066,0.004089776,-1,0,0,-0.711070926,0.223792737
2022-07-03 00:00:00,0.010034,-0.003179018,-1,0,0,-0.711989437,0.223792737
2022-07-04 00:00:00,0.010473,0.043751246,-1,0,0,-0.699388616,0.223792737
2022-07-05 00:00:00,0.010318,-0.014799962,-1,0,0,-0.703837653,0.223792737
2022-07-06 00:00:00,0.010459,0.013665439,-1,0,0,-0.699790465,0.223792737
2022-07-07 00:00:00,0.011278,0.078305765,0,0.5,0,-0.676282327,0.223792737
2022-07-08 00:00:00,0.011185,-0.008246143,0,0.5,-0.004123071,-0.678951749,0.218746952
2022-07-09 00:00:00,0.011614,0.03835494,0,0.5,0.01917747,-0.666637963,0.242119435
2022-07-10 00:00:00,0.011205,-0.035216118,0,0.5,-0.017608059,-0.67837768,0.220248122
2022-07-11 00:00:00,0.010302,-0.080589023,0,0.5,-0.040294511,-0.704296909,0.171078821
2022-07-12 00:00:00,0.009895,-0.039506892,0,0.5,-0.019753446,-0.715979219,0.147945978
2022-07-13 00:00:00,0.010527,0.063870642,0,0.5,0.031935321,-0.697838629,0.184606002
2022-07-14 00:00:00,0.010596,0.006554574,0,0.5,0.003277287,-0.69585809,0.188488295
2022-07-15 00:00:00,0.01082,0.021140053,0,0.5,0.010570026,-0.689428514,0.201050648
2022-07-16 00:00:00,0.011034,0.019778189,0,0.5,0.009889094,-0.683285973,0.212927951
2022-07-17 00:00:00,0.010714,-0.029001269,0,0.5,-0.014500634,-0.692471081,0.195339726
2022-07-18 00:00:00,0.011949,0.115269741,0,0.5,0.05763487,-0.657022303,0.264232976
2022-07-19 00:00:00,0.01216,0.017658381,0,0.5,0.008829191,-0.650965872,0.27539513
2022-07-20 00:00:00,0.011914,-0.020230263,0,0.5,-0.010115132,-0.658026924,0.262494341
2022-07-21 00:00:00,0.011992,0.00654692,0,0.5,0.00327346,-0.655788054,0.266627065
2022-07-22 00:00:00,0.011704,-0.024016011,0,0.5,-0.012008005,-0.664054651,0.251417401
2022-07-23 00:00:00,0.011589,-0.009825701,0,0.5,-0.00491285,-0.66735555,0.245269374
2022-07-24 00:00:00,0.01159,8.62887E-05,0,0.5,4.31444E-05,-0.667326846,0.245323101
2022-07-25 00:00:00,0.010685,-0.078084556,-1,0,-0.039042278,-0.693303482,0.19670285
2022-07-26 00:00:00,0.010855,0.015910154,-1,0,0,-0.688423893,0.19670285
2022-07-27 00:00:00,0.011507,0.060064486,0,0.5,0,-0.669709234,0.19670285
2022-07-28 00:00:00,0.011856,0.030329365,0,0.5,0.015164682,-0.659691725,0.214850469
2022-07-29 00:00:00,0.011738,-0.009952767,0,0.5,-0.004976383,-0.663078734,0.208804907
2022-07-30 00:00:00,0.011923,0.015760777,0,0.5,0.007880388,-0.657768593,0.21833076
2022-07-31 00:00:00,0.011696,-0.019038833,0,0.5,-0.009519416,-0.664284279,0.206732962
2022-08-01 00:00:00,0.011942,0.021032832,0,0.5,0.010516416,-0.657223227,0.219423468
2022-08-02 00:00:00,0.011734,-0.017417518,0,0.5,-0.008708759,-0.663193547,0.208803803
2022-08-03 00:00:00,0.011827,0.007925686,0,0.5,0.003962843,-0.660524125,0.213594102
2022-08-04 00:00:00,0.011832,0.000422761,0,0.5,0.000211381,-0.660380608,0.213850633
2022-08-05 00:00:00,0.012136,0.025693036,0,0.5,0.012846518,-0.651654755,0.229444387
2022-08-06 00:00:00,0.011961,-0.014419908,0,0.5,-0.007209954,-0.656677861,0.220580149
2022-08-07 00:00:00,0.012037,0.006353984,0,0.5,0.003176992,-0.654496398,0.224457923
2022-08-08 00:00:00,0.012311,0.022763147,0,0.5,0.011381573,-0.646631648,0.23839418
2022-08-09 00:00:00,0.01203,-0.022825116,0,0.5,-0.011412558,-0.654697322,0.224260935
2022-08-10 00:00:00,0.012381,0.029177057,0,0.5,0.014588529,-0.644622406,0.242121101
2022-08-11 00:00:00,0.012305,-0.006138438,0,0.5,-0.003069219,-0.646803869,0.238308759
2022-08-12 00:00:00,0.012679,0.030394149,0,0.5,0.015197074,-0.636068774,0.25712743
2022-08-13 00:00:00,0.012629,-0.003943529,0,0.5,-0.001971764,-0.637503947,0.25464867
2022-08-14 00:00:00,0.016899,0.338110698,0,0.5,0.169055349,-0.514940153,0.466753739
2022-08-15 00:00:00,0.015257,-0.097165513,0,0.5,-0.048582756,-0.562071242,0.3954948
2022-08-16 00:00:00,0.015799,0.035524677,0,0.5,0.017762339,-0.546513964,0.420282051
2022-08-17 00:00:00,0.014785,-0.064181277,0,0.5,-0.032090639,-0.575619277,0.374704293
2022-08-18 00:00:00,0.013476,-0.088535678,0,0.5,-0.044267839,-0.613192112,0.313849104
2022-08-19 00:00:00,0.013155,-0.023820125,0,0.5,-0.011910062,-0.622405924,0.29820108
2022-08-20 00:00:00,0.012872,-0.021512733,0,0.5,-0.010756366,-0.630529005,0.284237153
2022-08-21 00:00:00,0.013477,0.047001243,0,0.5,0.023500622,-0.613163409,0.314417524
2022-08-22 00:00:00,0.01315,-0.02426356,0,0.5,-0.01213178,-0.622549442,0.2984713
2022-08-23 00:00:00,0.013313,0.012395437,0,0.5,0.006197719,-0.617870777,0.30651886
2022-08-24 00:00:00,0.013037,-0.020731616,0,0.5,-0.010365808,-0.625792933,0.292975736
2022-08-25 00:00:00,0.013914,0.067270077,0,0.5,0.033635039,-0.600619995,0.336465025
2022-08-26 00:00:00,0.012423,-0.107158258,0,0.5,-0.053579129,-0.64341686,0.264858393
2022-08-27 00:00:00,0.012153,-0.021733881,0,0.5,-0.01086694,-0.651166796,0.251113253
2022-08-28 00:00:00,0.011797,-0.029293179,0,0.5,-0.014646589,-0.661385229,0.232788711
2022-08-29 00:00:00,0.01247,0.057048402,0,0.5,0.028524201,-0.642067798,0.267953024
2022-08-30 00:00:00,0.012187,-0.022694467,0,0.5,-0.011347233,-0.650190878,0.253565265
2022-08-31 00:00:00,0.012087,-0.008205465,0,0.5,-0.004102732,-0.653061224,0.248422222
2022-09-01 00:00:00,0.012269,0.0150575,0,0.5,0.00752875,-0.647837194,0.257821281
2022-09-02 00:00:00,0.012157,-0.009128698,0,0.5,-0.004564349,-0.651051982,0.252080145
2022-09-03 00:00:00,0.012319,0.013325656,0,0.5,0.006662828,-0.646402021,0.26042254
2022-09-04 00:00:00,0.012838,0.042130043,0,0.5,0.021065022,-0.631504923,0.286973368
2022-09-05 00:00:00,0.012631,-0.016124007,0,0.5,-0.008062003,-0.63744654,0.276597784
2022-09-06 00:00:00,0.012006,-0.049481435,-1,0,-0.024740717,-0.655386205,0.245013839
2022-09-07 00:00:00,0.012244,0.019823422,-1,0,0,-0.648554781,0.245013839
2022-09-08 00:00:00,0.012211,-0.002695198,1,1,0,-0.649501995,0.245013839
2022-09-09 00:00:00,0.012909,0.057161576,1,1,0.057161576,-0.629466977,0.316180792
2022-09-10 00:00:00,0.013254,0.02672554,1,1,0.02672554,-0.619564281,0.351356435
2022-09-11 00:00:00,0.012985,-0.02029576,1,1,-0.02029576,-0.627285513,0.323929629
2022-09-12 00:00:00,0.012859,-0.009703504,0,0.5,-0.009703504,-0.63090215,0.311082873
2022-09-13 00:00:00,0.012093,-0.059569173,0,0.5,-0.029784587,-0.652889004,0.272032811
2022-09-14 00:00:00,0.012188,0.007855784,-1,0,0.003927892,-0.650162175,0.277029219
2022-09-15 00:00:00,0.011695,-0.040449623,0,0.5,0,-0.664312983,0.277029219
2022-09-16 00:00:00,0.011566,-0.011030355,-1,0,-0.005515177,-0.668015729,0.269986176
2022-09-17 00:00:00,0.011925,0.031039253,0,0.5,0,-0.657711186,0.269986176
2022-09-18 00:00:00,0.010619,-0.10951782,-1,0,-0.05475891,-0.69519791,0.200443118
2022-09-19 00:00:00,0.010979,0.033901497,-1,0,0,-0.684864663,0.200443118
2022-09-20 00:00:00,0.010513,-0.042444667,-1,0,0,-0.698240478,0.200443118
2022-09-21 00:00:00,0.010364,-0.014172929,-1,0,0,-0.702517294,0.200443118
2022-09-22 00:00:00,0.010838,0.045735237,-1,0,0,-0.688911852,0.200443118
2022-09-23 00:00:00,0.011068,0.021221628,0,0.5,0,-0.682310055,0.200443118
2022-09-24 00:00:00,0.01124,0.015540296,0,0.5,0.007770148,-0.677373059,0.209770739
2022-09-25 00:00:00,0.011005,-0.020907473,0,0.5,-0.010453737,-0.684118373,0.197124114
2022-09-26 00:00:00,0.011114,0.009904589,-1,0,0.004952294,-0.680989695,0.203052625
2022-09-27 00:00:00,0.01111,-0.000359906,-1,0,0,-0.681104509,0.203052625
2022-09-28 00:00:00,0.011095,-0.001350135,-1,0,0,-0.681535061,0.203052625
2022-09-29 00:00:00,0.011125,0.002703921,0,0.5,0,-0.680673957,0.203052625
2022-09-30 00:00:00,0.011313,0.016898876,0,0.5,0.008449438,-0.675277706,0.213217744
2022-10-01 00:00:00,0.011168,-0.012817113,0,0.5,-0.006408557,-0.679439708,0.205442769
2022-10-02 00:00:00,0.010938,-0.020594556,0,0.5,-0.010297278,-0.686041505,0.19302999
2022-10-03 00:00:00,0.011161,0.020387639,0,0.5,0.01019382,-0.679640633,0.205191523
2022-10-04 00:00:00,0.011608,0.040050175,0,0.5,0.020025087,-0.666810184,0.229325588
2022-10-05 00:00:00,0.01144,-0.014472777,0,0.5,-0.007236389,-0.671632366,0.22042971
2022-10-06 00:00:00,0.01118,-0.022727273,0,0.5,-0.011363636,-0.679095267,0.206561191
2022-10-07 00:00:00,0.011096,-0.007513417,0,0.5,-0.003756708,-0.681506358,0.202028492
2022-10-08 00:00:00,0.010993,-0.009282624,0,0.5,-0.004641312,-0.684462815,0.196449503
2022-10-09 00:00:00,0.011036,0.00391158,0,0.5,0.00195579,-0.683228566,0.198789507
2022-10-10 00:00:00,0.010224,-0.073577383,0,0.5,-0.036788692,-0.706535779,0.154687609
2022-10-11 00:00:00,0.010246,0.0021518,0,0.5,0.0010759,-0.705904303,0.155929938
2022-10-12 00:00:00,0.010161,-0.00829592,0,0.5,-0.00414796,-0.708344097,0.151135186
2022-10-13 00:00:00,0.010372,0.020765673,0,0.5,0.010382836,-0.702287666,0.163087235
2022-10-14 00:00:00,0.010176,-0.01889703,0,0.5,-0.009448515,-0.707913545,0.152097787
2022-10-15 00:00:00,0.010212,0.003537736,0,0.5,0.001768868,-0.70688022,0.154135696
2022-10-16 00:00:00,0.010276,0.006267137,0,0.5,0.003133568,-0.705043199,0.157752259
2022-10-17 00:00:00,0.010393,0.011385753,0,0.5,0.005692877,-0.701684893,0.1643432
2022-10-18 00:00:00,0.01016,-0.022418936,0,0.5,-0.011209468,-0.708372801,0.151291532
2022-10-19 00:00:00,0.009845,-0.031003937,-1,0,-0.015501969,-0.717414392,0.133444247
2022-10-20 00:00:00,0.009896,0.005180295,0,0.5,0,-0.715950515,0.133444247
2022-10-21 00:00:00,0.01001,0.011519806,-1,0,0.005759903,-0.71267832,0.139972776
2022-10-22 00:00:00,0.009991,-0.001898102,-1,0,0,-0.713223686,0.139972776
2022-10-23 00:00:00,0.010163,0.017215494,-1,0,0,-0.70828669,0.139972776
2022-10-24 00:00:00,0.009917,-0.024205451,-1,0,0,-0.715347742,0.139972776
2022-10-25 00:00:00,0.010217,0.030251084,-1,0,0,-0.706736703,0.139972776
2022-10-26 00:00:00,0.010769,0.054027601,0,0.5,0,-0.690892391,0.139972776
2022-10-27 00:00:00,0.010632,-0.012721701,0,0.5,-0.006360851,-0.694824765,0.132721579
2022-10-28 00:00:00,0.011708,0.101203913,1,1,0.050601956,-0.663939838,0.190039507
2022-10-29 00:00:00,0.012907,0.102408609,1,1,0.102408609,-0.629524384,0.311909799
2022-10-30 00:00:00,0.011918,-0.076625087,1,1,-0.076625087,-0.65791211,0.211384596
2022-10-31 00:00:00,0.012439,0.043715388,1,1,0.043715388,-0.642957605,0.264340744
2022-11-01 00:00:00,0.012836,0.031915749,1,1,0.031915749,-0.63156233,0.304693126
2022-11-02 00:00:00,0.011753,-0.084372079,1,1,-0.084372079,-0.662648182,0.194613455
2022-11-03 00:00:00,0.011732,-0.001786778,1,1,-0.001786778,-0.663250954,0.192478946
2022-11-04 00:00:00,0.012511,0.066399591,1,1,0.066399591,-0.640890956,0.27165906
2022-11-05 00:00:00,0.01245,-0.004875709,1,1,-0.004875709,-0.642641867,0.26545882
2022-11-06 00:00:00,0.011829,-0.049879518,1,1,-0.049879518,-0.660466718,0.202338344
2022-11-07 00:00:00,0.011794,-0.00295883,1,1,-0.00295883,-0.66147134,0.198780829
2022-11-08 00:00:00,0.010163,-0.138290656,-1,0,-0.138290656,-0.70828669,0.033000642
2022-11-09 00:00:00,0.008727,-0.141296861,-1,0,0,-0.749504865,0.033000642
2022-11-10 00:00:00,0.010205,0.169359459,-1,0,0,-0.707081145,0.033000642
2022-11-11 00:00:00,0.009888,-0.031063204,-1,0,0,-0.716180143,0.033000642
2022-11-12 00:00:00,0.00957,-0.032160194,-1,0,0,-0.725307845,0.033000642
2022-11-13 00:00:00,0.009014,-0.058098224,-1,0,0,-0.741266971,0.033000642
2022-11-14 00:00:00,0.009084,0.007765698,-1,0,0,-0.739257728,0.033000642
2022-11-15 00:00:00,0.009263,0.019704976,-1,0,0,-0.734119808,0.033000642
2022-11-16 00:00:00,0.009138,-0.013494548,-1,0,0,-0.737707741,0.033000642
2022-11-17 00:00:00,0.009048,-0.009848982,-1,0,0,-0.740291053,0.033000642
2022-11-18 00:00:00,0.009096,0.00530504,-1,0,0,-0.738913287,0.033000642
2022-11-19 00:00:00,0.009154,0.006376429,-1,0,0,-0.737248486,0.033000642
2022-11-20 00:00:00,0.00878,-0.040856456,-1,0,0,-0.747983582,0.033000642
2022-11-21 00:00:00,0.008424,-0.040546697,-1,0,0,-0.758202015,0.033000642
