date,close_price_DOGEUSDT,return_DOGEUSDT,signal_DOGEUSDT,position_DOGEUSDT,signal_return_DOGEUSDT,cum_return_DOGEUSDT,cum_signal_return_DOGEUSDT
2020-10-06 00:00:00,0.002598,-0.004978935,0,0.5,-0.002489468,-0.265063649,-0.12883054
2020-10-07 00:00:00,0.00259,-0.003079292,0,0.5,-0.001539646,-0.267326733,-0.130171832
2020-10-08 00:00:00,0.002603,0.005019305,0,0.5,0.002509653,-0.263649222,-0.127988866
2020-10-09 00:00:00,0.002651,0.018440261,0,0.5,0.009220131,-0.250070721,-0.119948809
2020-10-10 00:00:00,0.002662,0.004149378,0,0.5,0.002074689,-0.246958982,-0.118122977
2020-10-11 00:00:00,0.002671,0.003380917,0,0.5,0.001690458,-0.244413013,-0.116632201
2020-10-12 00:00:00,0.002665,-0.00224635,0,0.5,-0.001123175,-0.246110325,-0.117624377
2020-10-13 00:00:00,0.00264,-0.009380863,0,0.5,-0.004690432,-0.253182461,-0.1217631
2020-10-14 00:00:00,0.002636,-0.001515152,0,0.5,-0.000757576,-0.254314003,-0.122428431
2020-10-15 00:00:00,0.002593,-0.016312595,0,0.5,-0.008156297,-0.266478076,-0.129586165
2020-10-16 00:00:00,0.002603,0.003856537,0,0.5,0.001928268,-0.263649222,-0.127907774
2020-10-17 00:00:00,0.002587,-0.006146754,0,0.5,-0.003073377,-0.268175389,-0.130588042
2020-10-18 00:00:00,0.002588,0.000386548,0,0.5,0.000193274,-0.267892504,-0.130420007
2020-10-19 00:00:00,0.002593,0.001931994,0,0.5,0.000965997,-0.266478076,-0.129579996
2020-10-20 00:00:00,0.002594,0.000385654,0,0.5,0.000192827,-0.266195191,-0.129412155
2020-10-21 00:00:00,0.002627,0.012721665,0,0.5,0.006360833,-0.256859972,-0.123874492
2020-10-22 00:00:00,0.002649,0.008374572,0,0.5,0.004187286,-0.250636492,-0.120205904
2020-10-23 00:00:00,0.002645,-0.001510004,0,0.5,-0.000755002,-0.251768034,-0.12087015
2020-10-24 00:00:00,0.002638,-0.002646503,0,0.5,-0.001323251,-0.253748232,-0.12203346
2020-10-25 00:00:00,0.002653,0.005686126,0,0.5,0.002843063,-0.24950495,-0.119537346
2020-10-26 00:00:00,0.002669,0.006030908,0,0.5,0.003015454,-0.244978784,-0.116882351
2020-10-27 00:00:00,0.002671,0.000749344,0,0.5,0.000374672,-0.244413013,-0.116551471
2020-10-28 00:00:00,0.002582,-0.033320854,0,0.5,-0.016660427,-0.269589816,-0.131270101
2020-10-29 00:00:00,0.002576,-0.00232378,0,0.5,-0.00116189,-0.271287129,-0.132279469
2020-10-30 00:00:00,0.002583,0.002717391,0,0.5,0.001358696,-0.269306931,-0.131100501
2020-10-31 00:00:00,0.002568,-0.005807201,0,0.5,-0.0029036,-0.273550212,-0.133623438
2020-11-01 00:00:00,0.002575,0.002725857,0,0.5,0.001362928,-0.271570014,-0.132442629
2020-11-02 00:00:00,0.002514,-0.02368932,0,0.5,-0.01184466,-0.288826025,-0.142718551
2020-11-03 00:00:00,0.002519,0.001988862,0,0.5,0.000994431,-0.287411598,-0.141866044
2020-11-04 00:00:00,0.002541,0.008733624,0,0.5,0.004366812,-0.281188119,-0.138118734
2020-11-05 00:00:00,0.002635,0.03699331,0,0.5,0.018496655,-0.254596888,-0.122176814
2020-11-06 00:00:00,0.002759,0.047058824,0,0.5,0.023529412,-0.219519095,-0.10152215
2020-11-07 00:00:00,0.002666,-0.033707865,0,0.5,-0.016853933,-0.24582744,-0.116665036
2020-11-08 00:00:00,0.002705,0.014628657,0,0.5,0.007314329,-0.234794908,-0.110204033
2020-11-09 00:00:00,0.002674,-0.011460259,0,0.5,-0.005730129,-0.243564356,-0.115302679
2020-11-10 00:00:00,0.002761,0.032535527,0,0.5,0.016267764,-0.218953324,-0.100910632
2020-11-11 00:00:00,0.002757,-0.00144875,0,0.5,-0.000724375,-0.220084866,-0.101561911
2020-11-12 00:00:00,0.002779,0.007979688,0,0.5,0.003989844,-0.213861386,-0.097977283
2020-11-13 00:00:00,0.002817,0.013673983,0,0.5,0.006836992,-0.20311174,-0.091810161
2020-11-14 00:00:00,0.002776,-0.014554491,0,0.5,-0.007277245,-0.214710042,-0.098419281
2020-11-15 00:00:00,0.002776,0,0,0.5,0,-0.214710042,-0.098419281
2020-11-16 00:00:00,0.002897,0.043587896,0,0.5,0.021793948,-0.180480905,-0.078770278
2020-11-17 00:00:00,0.002947,0.017259234,0,0.5,0.008629617,-0.166336634,-0.070820418
2020-11-18 00:00:00,0.002911,-0.012215813,0,0.5,-0.006107906,-0.176520509,-0.07649576
2020-11-19 00:00:00,0.002916,0.001717623,0,0.5,0.000858811,-0.175106082,-0.075702644
2020-11-20 00:00:00,0.002998,0.028120713,0,0.5,0.014060357,-0.151909477,-0.062706694
2020-11-21 00:00:00,0.003522,0.174783189,1,1,0.087391594,-0.003677511,0.019204863
2020-11-22 00:00:00,0.003344,-0.050539466,1,1,-0.050539466,-0.054031117,-0.032305207
2020-11-23 00:00:00,0.00369,0.1034689,1,1,0.1034689,0.043847242,0.067821109
2020-11-24 00:00:00,0.004273,0.15799458,1,1,0.15799458,0.208769448,0.236531056
2020-11-25 00:00:00,0.003722,-0.128949216,1,1,-0.128949216,0.052899576,0.077081346
2020-11-26 00:00:00,0.003254,-0.12573885,1,1,-0.12573885,-0.079490806,-0.058349624
2020-11-27 00:00:00,0.003278,0.007375538,1,1,0.007375538,-0.072701556,-0.051404446
2020-11-28 00:00:00,0.003395,0.035692495,1,1,0.035692495,-0.03960396,-0.017546704
2020-11-29 00:00:00,0.003443,0.014138439,0,0.5,0.014138439,-0.02602546,-0.003656348
2020-11-30 00:00:00,0.003568,0.036305547,1,1,0.018152774,0.009335219,0.014430053
2020-12-01 00:00:00,0.003325,-0.068105381,0,0.5,-0.068105381,-0.059405941,-0.054658092
2020-12-02 00:00:00,0.003363,0.011428571,0,0.5,0.005714286,-0.048656294,-0.049256139
2020-12-03 00:00:00,0.003424,0.018138567,0,0.5,0.009069283,-0.031400283,-0.040633573
2020-12-04 00:00:00,0.003287,-0.040011682,0,0.5,-0.020005841,-0.070155587,-0.059826505
2020-12-05 00:00:00,0.003398,0.033769395,0,0.5,0.016884697,-0.038755304,-0.043951961
2020-12-06 00:00:00,0.003391,-0.002060035,0,0.5,-0.001030018,-0.040735502,-0.044936707
2020-12-07 00:00:00,0.003341,-0.014744913,0,0.5,-0.007372457,-0.054879774,-0.051977869
2020-12-08 00:00:00,0.003176,-0.049386411,0,0.5,-0.024693206,-0.10155587,-0.075387575
2020-12-09 00:00:00,0.00315,-0.008186398,0,0.5,-0.004093199,-0.108910891,-0.079172198
2020-12-10 00:00:00,0.003096,-0.017142857,0,0.5,-0.008571429,-0.124186704,-0.087065007
2020-12-11 00:00:00,0.003069,-0.00872093,0,0.5,-0.004360465,-0.131824611,-0.091045828
2020-12-12 00:00:00,0.003153,0.027370479,0,0.5,0.013685239,-0.108062235,-0.078606573
2020-12-13 00:00:00,0.00326,0.033935934,0,0.5,0.016967967,-0.077793494,-0.0629724
2020-12-14 00:00:00,0.003224,-0.011042945,0,0.5,-0.005521472,-0.087977369,-0.068146172
2020-12-15 00:00:00,0.003206,-0.005583127,0,0.5,-0.002791563,-0.093069307,-0.070747501
2020-12-16 00:00:00,0.003422,0.067373674,0,0.5,0.033686837,-0.031966054,-0.039443923
2020-12-17 00:00:00,0.003732,0.090590298,1,1,0.045295149,0.05572843,0.004064608
2020-12-18 00:00:00,0.003866,0.035905681,1,1,0.035905681,0.093635078,0.040116231
2020-12-19 00:00:00,0.00393,0.016554578,1,1,0.016554578,0.111739745,0.057334916
2020-12-20 00:00:00,0.004642,0.181170483,1,1,0.181170483,0.313154173,0.248892794
2020-12-21 00:00:00,0.004778,0.029297717,1,1,0.029297717,0.351626591,0.285482502
2020-12-22 00:00:00,0.004521,-0.053788196,1,1,-0.053788196,0.278925035,0.216338717
2020-12-23 00:00:00,0.003755,-0.169431542,1,1,-0.169431542,0.062234795,0.010252573
2020-12-24 00:00:00,0.004575,0.218375499,1,1,0.218375499,0.294200849,0.230866983
2020-12-25 00:00:00,0.004565,-0.002185792,1,1,-0.002185792,0.291371994,0.228176563
2020-12-26 00:00:00,0.004519,-0.01007667,1,1,-0.01007667,0.278359264,0.215800633
2020-12-27 00:00:00,0.004554,0.007745076,1,1,0.007745076,0.288260255,0.225217102
2020-12-28 00:00:00,0.004609,0.012077295,1,1,0.012077295,0.303818953,0.24001441
2020-12-29 00:00:00,0.004498,-0.024083315,1,1,-0.024083315,0.27241867,0.210150752
2020-12-30 00:00:00,0.004635,0.030457981,1,1,0.030457981,0.311173975,0.247009501
2020-12-31 00:00:00,0.004678,0.009277238,1,1,0.009277238,0.323338048,0.258578305
2021-01-01 00:00:00,0.00568,0.2141941,1,1,0.2141941,0.60678925,0.528158353
2021-01-02 00:00:00,0.010542,0.855985915,1,1,0.855985915,1.982178218,1.836240379
2021-01-03 00:00:00,0.009877,-0.063081009,1,1,-0.063081009,1.794059406,1.657327473
2021-01-04 00:00:00,0.009796,-0.008200871,1,1,-0.008200871,1.771145686,1.635535074
2021-01-05 00:00:00,0.01,0.020824826,1,1,0.020824826,1.828854314,1.690419635
2021-01-06 00:00:00,0.010468,0.0468,1,1,0.0468,1.961244696,1.816331274
2021-01-07 00:00:00,0.009767,-0.066965992,1,1,-0.066965992,1.762942008,1.627732857
2021-01-08 00:00:00,0.009755,-0.001228627,1,1,-0.001228627,1.759547383,1.624504354
2021-01-09 00:00:00,0.010202,0.045822655,1,1,0.045822655,1.885997171,1.744766111
2021-01-10 00:00:00,0.009841,-0.035385219,1,1,-0.035385219,1.78387553,1.647641963
2021-01-11 00:00:00,0.008801,-0.105680317,1,1,-0.105680317,1.489674682,1.367838321
2021-01-12 00:00:00,0.008067,-0.083399614,1,1,-0.083399614,1.282036775,1.170361519
2021-01-13 00:00:00,0.008675,0.075368786,1,1,0.075368786,1.454031117,1.333939033
2021-01-14 00:00:00,0.009419,0.085763689,1,1,0.085763689,1.664497878,1.534106254
2021-01-15 00:00:00,0.00937,-0.005202251,1,1,-0.005202251,1.650636492,1.520923198
2021-01-16 00:00:00,0.009245,-0.013340448,1,1,-0.013340448,1.615275813,1.487292952
2021-01-17 00:00:00,0.00912,-0.013520822,1,1,-0.013520822,1.579915134,1.453662707
2021-01-18 00:00:00,0.009197,0.008442982,1,1,0.008442982,1.601697313,1.474378938
2021-01-19 00:00:00,0.009048,-0.016200935,1,1,-0.016200935,1.559547383,1.434291686
2021-01-20 00:00:00,0.00907,0.002431477,1,1,0.002431477,1.565770863,1.440210609
2021-01-21 00:00:00,0.008148,-0.101653804,1,1,-0.101653804,1.304950495,1.192153918
2021-01-22 00:00:00,0.00852,0.045655376,1,1,0.045655376,1.410183876,1.292237529
2021-01-23 00:00:00,0.008586,0.007746479,1,1,0.007746479,1.428854314,1.309994298
2021-01-24 00:00:00,0.008724,0.016072676,1,1,0.016072676,1.467892504,1.347122089
2021-01-25 00:00:00,0.008355,-0.042297111,1,1,-0.042297111,1.363507779,1.247845605
2021-01-26 00:00:00,0.008234,-0.014482346,1,1,-0.014482346,1.329278642,1.215291527
2021-01-27 00:00:00,0.007416,-0.099344183,1,1,-0.099344183,1.097878359,0.995215201
2021-01-28 00:00:00,0.036324,3.898058252,1,1,3.898058252,9.27553041,8.772680281
2021-01-29 00:00:00,0.045883,0.263159344,1,1,0.263159344,11.97963225,11.34445241
2021-01-30 00:00:00,0.02799,-0.389970141,1,1,-0.389970141,6.917963225,6.530484558
2021-01-31 00:00:00,0.036885,0.317792069,1,1,0.317792069,9.434229137,8.923612823
2021-02-01 00:00:00,0.034835,-0.055578148,1,1,-0.055578148,8.854314003,8.372076798
2021-02-02 00:00:00,0.031357,-0.099842113,1,1,-0.099842113,7.870438472,7.436348849
2021-02-03 00:00:00,0.03736,0.191440508,1,1,0.191440508,9.568599717,9.051407756
2021-02-04 00:00:00,0.052782,0.412794433,1,1,0.412794433,13.93125884,13.20057292
2021-02-05 00:00:00,0.04683,-0.112765716,1,1,-0.112765716,12.24752475,11.59923515
2021-02-06 00:00:00,0.057716,0.232457826,1,1,0.232457826,15.32701556,14.52802596
2021-02-07 00:00:00,0.07803,0.351964793,1,1,0.351964793,21.07355021,19.99334441
2021-02-08 00:00:00,0.079054,0.013123158,1,1,0.013123158,21.36322489,20.26884338
2021-02-09 00:00:00,0.070186,-0.112176487,1,1,-0.112176487,18.85459689,17.88297925
2021-02-10 00:00:00,0.072645,0.035035477,1,1,0.035035477,19.55021216,18.54455344
2021-02-11 00:00:00,0.069763,-0.039672379,1,1,-0.039672379,18.73493635,17.7691745
2021-02-12 00:00:00,0.069928,0.002365151,1,1,0.002365151,18.78161245,17.81356642
2021-02-13 00:00:00,0.066373,-0.050838005,1,1,-0.050838005,17.77595474,16.85712224
2021-02-14 00:00:00,0.062711,-0.055173037,1,1,-0.055173037,16.74002829,15.87189057
2021-02-15 00:00:00,0.056511,-0.098866228,1,1,-0.098866228,14.98613861,14.2038304
2021-02-16 00:00:00,0.053591,-0.051671356,1,1,-0.051671356,14.16011315,13.41822786
2021-02-17 00:00:00,0.049527,-0.075833629,1,1,-0.075833629,13.01046676,12.32484133
2021-02-18 00:00:00,0.058838,0.187998465,1,1,0.187998465,15.64441301,14.82989105
2021-02-19 00:00:00,0.05519,-0.062000748,1,1,-0.062000748,14.61244696,13.84842596
2021-02-20 00:00:00,0.054153,-0.018789636,1,1,-0.018789636,14.31909477,13.56942945
2021-02-21 00:00:00,0.056063,0.035270437,1,1,0.035270437,14.85940594,14.0832996
2021-02-22 00:00:00,0.053657,-0.042916005,1,1,-0.042916005,14.17878359,13.43598463
2021-02-23 00:00:00,0.04768,-0.111392735,1,1,-0.111392735,12.48797737,11.82792082
2021-02-24 00:00:00,0.056731,0.18982802,1,1,0.18982802,15.04837341,14.26301963
2021-02-25 00:00:00,0.049879,-0.120780526,1,1,-0.120780526,13.11004243,12.4195441
2021-02-26 00:00:00,0.050426,0.010966539,1,1,0.010966539,13.26478076,12.56671005
2021-02-27 00:00:00,0.050115,-0.006167453,1,1,-0.006167453,13.17680339,12.483038
2021-02-28 00:00:00,0.048171,-0.038790781,1,1,-0.038790781,12.62687412,11.96002042
2021-03-01 00:00:00,0.050613,0.050694401,1,1,0.050694401,13.31768034,12.6170209
2021-03-02 00:00:00,0.050227,-0.007626499,1,1,-0.007626499,13.20848656,12.5131707
2021-03-03 00:00:00,0.050425,0.003942103,1,1,0.003942103,13.26449788,12.56644101
2021-03-04 00:00:00,0.049999,-0.00844819,1,1,-0.00844819,13.14398868,12.45182913
2021-03-05 00:00:00,0.04953,-0.009380188,1,1,-0.009380188,13.01131542,12.32564845
2021-03-06 00:00:00,0.05093,0.028265698,0,0.5,0.028265698,13.40735502,12.7023072
2021-03-07 00:00:00,0.052056,0.022108777,1,1,0.011054388,13.72588402,12.85377783
2021-03-08 00:00:00,0.063076,0.211695098,1,1,0.211695098,16.84328147,15.78655467
2021-03-09 00:00:00,0.058013,-0.080268248,0,0.5,-0.080268248,15.41103253,14.43912734
2021-03-10 00:00:00,0.055951,-0.035543757,0,0.5,-0.017771879,14.82772277,14.16474504
2021-03-11 00:00:00,0.056056,0.001876642,0,0.5,0.000938321,14.85742574,14.17897444
2021-03-12 00:00:00,0.055367,-0.01229128,0,0.5,-0.00614564,14.66251768,14.08568993
2021-03-13 00:00:00,0.062816,0.134538624,0,0.5,0.067269312,16.76973126,15.10049391
2021-03-14 00:00:00,0.058168,-0.073993887,0,0.5,-0.036996943,15.45487977,14.50482485
2021-03-15 00:00:00,0.05708,-0.018704442,0,0.5,-0.009352221,15.14710042,14.3598203
2021-03-16 00:00:00,0.058765,0.029519972,0,0.5,0.014759986,15.62376238,14.58653103
2021-03-17 00:00:00,0.05799,-0.013188122,1,1,-0.006594061,15.40452617,14.48375249
2021-03-18 00:00:00,0.057427,-0.00970857,1,1,-0.00970857,15.24526167,14.33342739
2021-03-19 00:00:00,0.058323,0.015602417,1,1,0.015602417,15.49872702,14.57266592
2021-03-20 00:00:00,0.058961,0.010939081,1,1,0.010939081,15.67920792,14.74301657
2021-03-21 00:00:00,0.05758,-0.023422262,1,1,-0.023422262,15.28854314,14.37427951
2021-03-22 00:00:00,0.054912,-0.046335533,1,1,-0.046335533,14.53380481,13.66190407
2021-03-23 00:00:00,0.053431,-0.026970425,0,0.5,-0.026970425,14.11485149,13.26646628
2021-03-24 00:00:00,0.051532,-0.035541165,0,0.5,-0.017770583,13.57765205,13.01294286
2021-03-25 00:00:00,0.051311,-0.004288597,1,1,-0.002144299,13.51513437,12.98289493
2021-03-26 00:00:00,0.053992,0.052250005,0,0.5,0.052250005,14.27355021,13.71350125
2021-03-27 00:00:00,0.054474,0.008927248,1,1,0.004463624,14.40990099,13.7791768
2021-03-28 00:00:00,0.053726,-0.013731321,1,1,-0.013731321,14.19830269,13.57623917
2021-03-29 00:00:00,0.054191,0.008655027,1,1,0.008655027,14.32984441,13.70239692
2021-03-30 00:00:00,0.054096,-0.001753059,1,1,-0.001753059,14.3029703,13.67662275
2021-03-31 00:00:00,0.053814,-0.005212955,1,1,-0.005212955,14.22319661,13.60011418
2021-04-01 00:00:00,0.062151,0.154922511,1,1,0.154922511,16.58161245,15.86200053
2021-04-02 00:00:00,0.057769,-0.070505704,1,1,-0.070505704,15.34200849,14.67313332
2021-04-03 00:00:00,0.055574,-0.037996157,1,1,-0.037996157,14.72107496,14.07761448
2021-04-04 00:00:00,0.057457,0.033882751,1,1,0.033882751,15.25374823,14.58848554
2021-04-05 00:00:00,0.060085,0.045738552,1,1,0.045738552,15.99717115,15.3014803
2021-04-06 00:00:00,0.06445,0.072647083,1,1,0.072647083,17.23196605,16.4857353
2021-04-07 00:00:00,0.058838,-0.087075252,0,0.5,-0.087075252,15.64441301,14.96316049
2021-04-08 00:00:00,0.06188,0.051701281,1,1,0.025850641,16.5049505,15.37581841
2021-04-09 00:00:00,0.0617,-0.002908856,1,1,-0.002908856,16.45403112,15.32818352
2021-04-10 00:00:00,0.06379,0.033873582,1,1,0.033873582,17.04526167,15.88127758
2021-04-11 00:00:00,0.074548,0.168647123,1,1,0.168647123,20.08854314,18.72825648
2021-04-12 00:00:00,0.070802,-0.050249504,1,1,-0.050249504,19.02885431,17.73692138
2021-04-13 00:00:00,0.094752,0.338267281,1,1,0.338267281,25.8039604,24.07500883
2021-04-14 00:00:00,0.121712,0.284532253,1,1,0.284532253,33.43055163,31.20965757
2021-04-15 00:00:00,0.181654,0.492490469,1,1,0.492490469,50.38727016,47.07260695
2021-04-16 00:00:00,0.365462,1.011857708,1,1,1.011857708,102.3838755,95.71524481
2021-04-17 00:00:00,0.282716,-0.226414785,1,1,-0.226414785,78.97623762,73.81748349
2021-04-18 00:00:00,0.322905,0.142153256,1,1,0.142153256,90.34512023,84.45303239
2021-04-19 00:00:00,0.409251,0.267403726,1,1,0.267403726,114.7711457,107.3034916
2021-04-20 00:00:00,0.317516,-0.224153392,1,1,-0.224153392,88.82065064,83.02689656
2021-04-21 00:00:00,0.305983,-0.036322579,1,1,-0.036322579,85.55813296,79.97482297
2021-04-22 00:00:00,0.260918,-0.147279424,1,1,-0.147279424,72.80990099,68.04889768
2021-04-23 00:00:00,0.249846,-0.042434788,1,1,-0.042434788,69.67779349,65.11882235
2021-04-24 00:00:00,0.270031,0.080789766,1,1,0.080789766,75.38783593,70.46054657
2021-04-25 00:00:00,0.251418,-0.068929123,1,1,-0.068929123,70.12248939,65.53483377
2021-04-26 00:00:00,0.271959,0.081700594,1,1,0.081700594,75.93323904,70.97076922
2021-04-27 00:00:00,0.272527,0.00208855,1,1,0.00208855,76.09391796,71.12108378
2021-04-28 00:00:00,0.323484,0.186979639,1,1,0.186979639,90.50891089,84.60625797
2021-04-29 00:00:00,0.305181,-0.056580851,1,1,-0.056580851,85.33125884,79.76258305
2021-04-30 00:00:00,0.337754,0.106733381,1,1,0.106733381,94.545686,88.38264661
2021-05-01 00:00:00,0.391209,0.158266075,1,1,0.158266075,109.6673267,102.5288873
2021-05-02 00:00:00,0.374584,-0.042496466,1,1,-0.042496466,104.9643564,98.12927544
2021-05-03 00:00:00,0.441713,0.17920947,1,1,0.17920947,123.9541726,115.8941803
2021-05-04 00:00:00,0.53873,0.219638091,1,1,0.219638091,151.3988685,141.5685949
2021-05-05 00:00:00,0.654868,0.215577376,1,1,0.215577376,184.2526167,172.3031586
2021-05-06 00:00:00,0.581771,-0.111620968,1,1,-0.111620968,163.5745403,152.9588923
2021-05-07 00:00:00,0.691522,0.18864983,1,1,0.18864983,194.6214993,182.0032111
2021-05-08 00:00:00,0.637855,-0.077607075,1,1,-0.077607075,179.4398868,167.8008671
2021-05-09 00:00:00,0.570961,-0.104873365,1,1,-0.104873365,160.5165488,150.0981522
2021-05-10 00:00:00,0.450736,-0.210566046,1,1,-0.210566046,126.5066478,118.2820118
2021-05-11 00:00:00,0.49374,0.095408399,1,1,0.095408399,138.6718529,129.6625175
2021-05-12 00:00:00,0.39081,-0.208470045,1,1,-0.208470045,109.5544554,102.4232966
2021-05-13 00:00:00,0.48959,0.252757094,1,1,0.252757094,137.4978784,128.5642685
2021-05-14 00:00:00,0.55993,0.143671235,1,1,0.143671235,157.3960396,147.178927
2021-05-15 00:00:00,0.50849,-0.091868626,1,1,-0.091868626,142.844413,133.5659325
2021-05-16 00:00:00,0.51351,0.009872367,1,1,0.009872367,144.2644979,134.8944168
2021-05-17 00:00:00,0.48789,-0.04989192,1,1,-0.04989192,137.0169731,128.1143834
2021-05-18 00:00:00,0.47601,-0.024349751,1,1,-0.024349751,133.6562942,124.9704803
2021-05-19 00:00:00,0.32949,-0.307808659,0,0.5,-0.307808659,92.20792079,86.19567564
2021-05-20 00:00:00,0.39736,0.205985007,1,1,0.102992504,111.407355,95.17617658
2021-05-21 00:00:00,0.35774,-0.099708073,1,1,-0.099708073,100.1994342,85.58663531
2021-05-22 00:00:00,0.342,-0.043998435,1,1,-0.043998435,95.74681754,81.7769589
2021-05-23 00:00:00,0.3062,-0.104678363,1,1,-0.104678363,85.61951909,73.11200238
2021-05-24 00:00:00,0.36535,0.193174396,1,1,0.193174396,102.3521924,87.42854367
2021-05-25 00:00:00,0.34578,-0.053565075,1,1,-0.053565075,96.81612447,82.69186213
2021-05-26 00:00:00,0.35248,0.019376482,1,1,0.019376482,98.71145686,84.313516
2021-05-27 00:00:00,0.33393,-0.052627099,1,1,-0.052627099,93.46393211,79.82371312
2021-05-28 00:00:00,0.31128,-0.067828587,0,0.5,-0.067828587,87.05657709,74.34155487
2021-05-29 00:00:00,0.30281,-0.027210229,0,0.5,-0.013605114,84.66053748,73.3165244
2021-05-30 00:00:00,0.30181,-0.003302401,0,0.5,-0.0016512,84.37765205,73.19381293
2021-05-31 00:00:00,0.32556,0.078691892,0,0.5,0.039345946,91.09618105,76.11303869
2021-06-01 00:00:00,0.37047,0.137946922,0,0.5,0.068973461,103.8005658,81.43179187
2021-06-02 00:00:00,0.42375,0.143817313,0,0.5,0.071908657,118.8727016,87.35935128
2021-06-03 00:00:00,0.40083,-0.054088496,0,0.5,-0.027044248,112.3889675,84.96973909
2021-06-04 00:00:00,0.37621,-0.061422548,0,0.5,-0.030711274,105.4243281,82.32949887
2021-06-05 00:00:00,0.37113,-0.013503097,0,0.5,-0.006751548,103.9872702,81.76689573
2021-06-06 00:00:00,0.37146,0.000889176,0,0.5,0.000444588,104.0806223,81.80369291
2021-06-07 00:00:00,0.33133,-0.108033166,0,0.5,-0.054016583,92.72842999,77.33092034
2021-06-08 00:00:00,0.32572,-0.01693176,0,0.5,-0.00846588,91.14144272,76.66778017
2021-06-09 00:00:00,0.34321,0.053696426,0,0.5,0.026848213,96.08910891,78.75302129
2021-06-10 00:00:00,0.32619,-0.04959063,0,0.5,-0.024795315,91.27439887,76.77552002
2021-06-11 00:00:00,0.31865,-0.023115362,0,0.5,-0.011557681,89.14144272,75.87661536
2021-06-12 00:00:00,0.3121,-0.020555468,0,0.5,-0.010277734,87.28854314,75.08649795
2021-06-13 00:00:00,0.32401,0.038160846,0,0.5,0.019080423,90.65770863,76.53826051
2021-06-14 00:00:00,0.32769,0.011357674,0,0.5,0.005678837,91.69872702,76.97858766
2021-06-15 00:00:00,0.32021,-0.022826452,0,0.5,-0.011413226,89.58274399,76.08860042
2021-06-16 00:00:00,0.3079,-0.038443521,0,0.5,-0.019221761,86.10042433,74.60682179
2021-06-17 00:00:00,0.30629,-0.00522897,0,0.5,-0.002614485,85.64497878,74.40914887
2021-06-18 00:00:00,0.29319,-0.042769924,0,0.5,-0.021384962,81.93917963,72.79652709
2021-06-19 00:00:00,0.28561,-0.025853542,0,0.5,-0.012926771,79.79490806,71.84257628
2021-06-20 00:00:00,0.28021,-0.018906901,0,0.5,-0.009453451,78.26732673,71.15396259
2021-06-21 00:00:00,0.17835,-0.363513079,0,0.5,-0.18175654,49.45261669,58.03950802
2021-06-22 00:00:00,0.19061,0.068741239,0,0.5,0.03437062,52.92079208,60.06873249
2021-06-23 00:00:00,0.23472,0.231414931,0,0.5,0.115707466,65.39886846,67.13484075
2021-06-24 00:00:00,0.26346,0.122443763,0,0.5,0.061221881,73.52899576,71.30618389
2021-06-25 00:00:00,0.23728,-0.099369923,0,0.5,-0.049684962,66.12305516,67.71365391
2021-06-26 00:00:00,0.2458,0.035906945,0,0.5,0.017953473,68.53323904,68.94730262
2021-06-27 00:00:00,0.26462,0.076566314,0,0.5,0.038283157,73.85714286,71.62510619
2021-06-28 00:00:00,0.25681,-0.02951402,0,0.5,-0.01475701,71.64780764,70.55337677
2021-06-29 00:00:00,0.26339,0.025622055,0,0.5,0.012811028,73.50919378,71.47004906
2021-06-30 00:00:00,0.25379,-0.036447853,0,0.5,-0.018223926,70.79349364,70.14936021
2021-07-01 00:00:00,0.24369,-0.039796682,0,0.5,-0.019898341,67.93635078,68.73360597
2021-07-02 00:00:00,0.24501,0.005416718,0,0.5,0.002708359,68.30975955,68.9224696
2021-07-03 00:00:00,0.24624,0.005020203,0,0.5,0.002510102,68.65770863,69.09798211
2021-07-04 00:00:00,0.24634,0.000406108,0,0.5,0.000203054,68.68599717,69.11221578
2021-07-05 00:00:00,0.23089,-0.062718194,0,0.5,-0.031359097,64.31541726,66.91355999
2021-07-06 00:00:00,0.23408,0.013816103,0,0.5,0.006908051,65.21782178,67.38271036
2021-07-07 00:00:00,0.22374,-0.044172932,0,0.5,-0.022086466,62.29278642,65.87237794
2021-07-08 00:00:00,0.20694,-0.075087155,0,0.5,-0.037543577,57.54031117,63.36174965
2021-07-09 00:00:00,0.21956,0.06098386,0,0.5,0.03049193,61.11032532,65.32426361
2021-07-10 00:00:00,0.21373,-0.026553106,0,0.5,-0.013276553,59.46110325,64.443706
2021-07-11 00:00:00,0.216,0.010620877,0,0.5,0.005310438,60.10325318,64.79124077
2021-07-12 00:00:00,0.2077,-0.038425926,0,0.5,-0.019212963,57.7553041,63.5271961
2021-07-13 00:00:00,0.19991,-0.037506018,0,0.5,-0.018753009,55.55162659,62.317117
2021-07-14 00:00:00,0.19759,-0.011605222,0,0.5,-0.005802611,54.89533239,61.94971239
2021-07-15 00:00:00,0.18532,-0.062098284,0,0.5,-0.031049142,51.42432815,59.99517782
2021-07-16 00:00:00,0.17193,-0.0722534,0,0.5,-0.0361267,47.63649222,57.79162335
2021-07-17 00:00:00,0.18739,0.089920316,0,0.5,0.044960158,52.00990099,60.43490403
2021-07-18 00:00:00,0.18144,-0.031751961,0,0.5,-0.015875981,50.32673267,59.45956469
2021-07-19 00:00:00,0.17357,-0.04337522,0,0.5,-0.02168761,48.10042433,58.14834122
