date,close_price_ARBUSDT,return_ARBUSDT,signal_ARBUSDT,position_ARBUSDT,signal_return_ARBUSDT,cum_return_ARBUSDT,cum_signal_return_ARBUSDT
2024-10-20 00:00:00,0.6128,0.082876833,0,0.5,0.041438417,-0.536775266,-0.150158495
2024-10-21 00:00:00,0.5879,-0.040633159,-1,0,-0.02031658,-0.555597551,-0.167424368
2024-10-22 00:00:00,0.5797,-0.01394795,-1,0,0,-0.561796054,-0.167424368
2024-10-23 00:00:00,0.5595,-0.03484561,-1,0,0,-0.577065538,-0.167424368
2024-10-24 00:00:00,0.5611,0.002859696,-1,0,0,-0.575856074,-0.167424368
2024-10-25 00:00:00,0.5064,-0.097487079,-1,0,0,-0.617204626,-0.167424368
2024-10-26 00:00:00,0.5142,0.015402844,-1,0,0,-0.611308489,-0.167424368
2024-10-27 00:00:00,0.5192,0.009723843,-1,0,0,-0.607528914,-0.167424368
2024-10-28 00:00:00,0.5225,0.006355932,-1,0,0,-0.605034394,-0.167424368
2024-10-29 00:00:00,0.5476,0.048038278,-1,0,0,-0.586060927,-0.167424368
2024-10-30 00:00:00,0.5573,0.01771366,-1,0,0,-0.578728551,-0.167424368
2024-10-31 00:00:00,0.5268,-0.054728154,-1,0,0,-0.601783959,-0.167424368
2024-11-01 00:00:00,0.5195,-0.013857251,-1,0,0,-0.607302139,-0.167424368
2024-11-02 00:00:00,0.5042,-0.029451396,-1,0,0,-0.618867639,-0.167424368
2024-11-03 00:00:00,0.4819,-0.044228481,-1,0,0,-0.635724545,-0.167424368
2024-11-04 00:00:00,0.4731,-0.01826105,-1,0,0,-0.642376597,-0.167424368
2024-11-05 00:00:00,0.4903,0.03635595,-1,0,0,-0.629374858,-0.167424368
2024-11-06 00:00:00,0.5488,0.119314705,-1,0,0,-0.585153829,-0.167424368
2024-11-07 00:00:00,0.581,0.058673469,0,0.5,0,-0.560813365,-0.167424368
2024-11-08 00:00:00,0.5918,0.01858864,0,0.5,0.00929432,-0.552649482,-0.159686143
2024-11-09 00:00:00,0.6199,0.047482258,0,0.5,0.023741129,-0.53140827,-0.139736144
2024-11-10 00:00:00,0.6295,0.015486369,0,0.5,0.007743184,-0.524151485,-0.133074962
2024-11-11 00:00:00,0.6722,0.067831612,0,0.5,0.033915806,-0.491873913,-0.103672501
2024-11-12 00:00:00,0.6306,-0.061886343,0,0.5,-0.030943172,-0.523319979,-0.131407716
2024-11-13 00:00:00,0.6126,-0.028544244,0,0.5,-0.014272122,-0.536926449,-0.143804371
2024-11-14 00:00:00,0.5806,-0.05223637,0,0.5,-0.026118185,-0.561115731,-0.166166647
2024-11-15 00:00:00,0.6069,0.045297968,0,0.5,0.022648984,-0.541235165,-0.147281169
2024-11-16 00:00:00,0.7257,0.195748888,0,0.5,0.097874444,-0.451432459,-0.063821787
2024-11-17 00:00:00,0.6746,-0.070414772,0,0.5,-0.035207386,-0.490059717,-0.096782175
2024-11-18 00:00:00,0.7391,0.095612215,0,0.5,0.047806107,-0.441303198,-0.053602847
2024-11-19 00:00:00,0.6924,-0.063184955,0,0.5,-0.031592477,-0.47660443,-0.083501877
2024-11-20 00:00:00,0.6724,-0.028885038,0,0.5,-0.014442519,-0.49172273,-0.096738419
2024-11-21 00:00:00,0.7792,0.158834027,1,1,0.079417014,-0.410991005,-0.025004081
2024-11-22 00:00:00,0.8096,0.039014374,1,1,0.039014374,-0.388011188,0.013034774
2024-11-23 00:00:00,0.856,0.057312253,1,1,0.057312253,-0.35293673,0.071094079
2024-11-24 00:00:00,0.8629,0.008060748,1,1,0.008060748,-0.347720916,0.079727898
2024-11-25 00:00:00,0.9057,0.049600185,1,1,0.049600185,-0.315367753,0.133282602
2024-11-26 00:00:00,0.8708,-0.038533731,1,1,-0.038533731,-0.341749187,0.089612995
2024-11-27 00:00:00,0.9683,0.111966008,1,1,0.111966008,-0.268047471,0.211612613
2024-11-28 00:00:00,0.9143,-0.055767841,1,1,-0.055767841,-0.308866883,0.144043594
2024-11-29 00:00:00,0.9312,0.018484086,1,1,0.018484086,-0.296091919,0.165190194
2024-11-30 00:00:00,0.9719,0.043707045,1,1,0.043707045,-0.265326177,0.216117214
2024-12-01 00:00:00,0.9699,-0.002057825,1,1,-0.002057825,-0.266838007,0.213614658
2024-12-02 00:00:00,1.0277,0.059593773,1,1,0.059593773,-0.223146118,0.285938534
2024-12-03 00:00:00,1.0458,0.017612144,1,1,0.017612144,-0.209464056,0.308586668
2024-12-04 00:00:00,1.1368,0.087014726,1,1,0.087014726,-0.140675788,0.422452978
2024-12-05 00:00:00,1.1025,-0.030172414,1,1,-0.030172414,-0.166603674,0.379534138
2024-12-06 00:00:00,1.1745,0.065306122,1,1,0.065306122,-0.112177791,0.469626163
2024-12-07 00:00:00,1.1641,-0.008854832,1,1,-0.008854832,-0.120039308,0.456612871
2024-12-08 00:00:00,1.1594,-0.004037454,1,1,-0.004037454,-0.123592108,0.450731863
2024-12-09 00:00:00,0.9598,-0.172158013,1,1,-0.172158013,-0.274472749,0.200976749
2024-12-10 00:00:00,0.9381,-0.022608877,1,1,-0.022608877,-0.290876106,0.173824013
2024-12-11 00:00:00,0.9993,0.065238248,1,1,0.065238248,-0.244614105,0.250402235
2024-12-12 00:00:00,1.0269,0.027619334,1,1,0.027619334,-0.22375085,0.284937511
2024-12-13 00:00:00,1.0339,0.006816633,1,1,0.006816633,-0.218459445,0.293696458
2024-12-14 00:00:00,0.9835,-0.048747461,1,1,-0.048747461,-0.256557563,0.23063204
2024-12-15 00:00:00,1.0169,0.033960346,1,1,0.033960346,-0.231310001,0.27242473
2024-12-16 00:00:00,1.0197,0.002753466,1,1,0.002753466,-0.229193439,0.275928309
