date,close_price_SOLUSDT,return_SOLUSDT,signal_SOLUSDT,position_SOLUSDT,signal_return_SOLUSDT,cum_return_SOLUSDT,cum_signal_return_SOLUSDT
2021-10-12 00:00:00,152.328,0.051350008,0,0.5,0.025675004,45.63911087,45.03909709
2021-10-13 00:00:00,148.08,-0.027887191,0,0.5,-0.013943595,44.33847708,44.39714655
2021-10-14 00:00:00,150.164,0.014073474,0,0.5,0.007036737,44.97654695,44.71659432
2021-10-15 00:00:00,163.236,0.08705149,1,1,0.043525745,48.97887389,46.70644316
2021-10-16 00:00:00,157.686,-0.033999853,1,1,-0.033999853,47.27959952,45.0844311
2021-10-17 00:00:00,160.291,0.016520173,1,1,0.016520173,48.07718686,45.84575388
2021-10-18 00:00:00,157.263,-0.018890643,0,0.5,-0.018890643,47.15008726,44.96080748
2021-10-19 00:00:00,155.941,-0.0084063,1,1,-0.00420315,46.74532317,44.76762731
2021-10-20 00:00:00,176.821,0.133896794,1,1,0.133896794,53.13826888,50.89576589
2021-10-21 00:00:00,190.647,0.07819207,1,1,0.07819207,57.37145219,54.95360324
2021-10-22 00:00:00,196.446,0.030417473,1,1,0.030417473,59.14696427,56.65557047
2021-10-23 00:00:00,197.88,0.007299716,1,1,0.007299716,59.58602002,57.07643975
2021-10-24 00:00:00,202.386,0.022771377,1,1,0.022771377,60.9656471,58.39892023
2021-10-25 00:00:00,209.949,0.037369186,1,1,0.037369186,63.28125287,60.61860951
2021-10-26 00:00:00,199.998,-0.047397225,1,1,-0.047397225,60.23449986,57.69805841
2021-10-27 00:00:00,184.468,-0.077650777,1,1,-0.077650777,55.4795934,53.14010859
2021-10-28 00:00:00,195.5,0.059804411,1,1,0.059804411,58.85732219,56.37792587
2021-10-29 00:00:00,200.529,0.025723785,1,1,0.025723785,60.39707909,57.85390331
2021-10-30 00:00:00,195.85,-0.023333283,1,1,-0.023333283,58.96448363,56.4806485
2021-10-31 00:00:00,202.668,0.034812356,1,1,0.034812356,61.05198861,58.48168532
2021-11-01 00:00:00,204.144,0.007282847,1,1,0.007282847,61.50390374,58.91488133
2021-11-02 00:00:00,221.044,0.082784701,1,1,0.082784701,66.67827072,63.87491686
2021-11-03 00:00:00,243.25,0.100459637,1,1,0.100459637,73.47720523,70.39222746
2021-11-04 00:00:00,246.995,0.015395683,1,1,0.015395683,74.62383271,71.4913596
2021-11-05 00:00:00,236.231,-0.04357983,1,1,-0.04357983,71.32815897,68.3321985
2021-11-06 00:00:00,258.336,0.093573663,1,1,0.093573663,78.09616974,74.81986628
2021-11-07 00:00:00,249.746,-0.03325127,1,1,-0.03325127,75.46612167,72.29875946
2021-11-08 00:00:00,248.42,-0.005309394,1,1,-0.005309394,75.06013288,71.90958745
2021-11-09 00:00:00,239.301,-0.036707995,1,1,-0.036707995,72.26811794,69.23322271
2021-11-10 00:00:00,233.233,-0.025357186,1,1,-0.025357186,70.41024463,67.45230581
2021-11-11 00:00:00,233.469,0.001011864,1,1,0.001011864,70.48250207,67.52157021
2021-11-12 00:00:00,228.572,-0.020974947,1,1,-0.020974947,68.98316034,66.08433388
2021-11-13 00:00:00,241.568,0.056857358,1,1,0.056857358,72.96221794,69.89857185
2021-11-14 00:00:00,238.737,-0.011719267,1,1,-0.011719267,72.09543492,69.06769253
2021-11-15 00:00:00,238.282,-0.001905863,1,1,-0.001905863,71.95612504,68.93415311
2021-11-16 00:00:00,219.043,-0.080740467,1,1,-0.080740467,66.06561342,63.28763692
2021-11-17 00:00:00,219.073,0.000136959,1,1,0.000136959,66.07479869,63.29644171
2021-11-18 00:00:00,195.18,-0.109064102,1,1,-0.109064102,58.75934601,56.28400804
2021-11-19 00:00:00,215.369,0.103437852,1,1,0.103437852,64.94072441,62.2093428
2021-11-20 00:00:00,217.695,0.010800069,1,1,0.010800069,65.65288877,62.89200805
2021-11-21 00:00:00,230.788,0.060143779,1,1,0.060143779,69.66164539,66.73471487
2021-11-22 00:00:00,215.61,-0.065765984,1,1,-0.065765984,65.01451272,62.28007467
2021-11-23 00:00:00,221.918,0.029256528,1,1,0.029256528,66.94586816,64.13142994
2021-11-24 00:00:00,205.779,-0.072725061,0,0.5,-0.072725061,62.00450078,59.39474275
2021-11-25 00:00:00,210.181,0.021391882,1,1,0.010695941,63.3522856,60.04072135
2021-11-26 00:00:00,192.423,-0.084489083,1,1,-0.084489083,57.91521999,54.88344676
2021-11-27 00:00:00,192.775,0.001829303,0,0.5,0.001829303,58.02299378,54.98567453
2021-11-28 00:00:00,200.713,0.041177539,1,1,0.020588769,60.45341539,56.13835066
2021-11-29 00:00:00,204.275,0.017746733,1,1,0.017746733,61.54401274,57.15236971
2021-11-30 00:00:00,208.617,0.02125566,1,1,0.02125566,62.87342702,58.38843672
2021-12-01 00:00:00,229.812,0.101597665,1,1,0.101597665,69.36281804,64.4221632
2021-12-02 00:00:00,233.677,0.016818095,1,1,0.016818095,70.54618658,65.52243934
2021-12-03 00:00:00,211.607,-0.094446608,0,0.5,-0.094446608,63.78889195,59.2396206
2021-12-04 00:00:00,200.583,-0.052096575,0,0.5,-0.026048288,60.41361257,57.67048163
2021-12-05 00:00:00,196.317,-0.021268004,0,0.5,-0.010634002,59.10746762,57.04657962
2021-12-06 00:00:00,193.518,-0.014257553,0,0.5,-0.007128776,58.25048223,56.63277853
2021-12-07 00:00:00,190.155,-0.017378228,0,0.5,-0.008689114,57.22081381,56.13200074
2021-12-08 00:00:00,194.539,0.023054876,0,0.5,0.011527438,58.56308747,56.79058634
2021-12-09 00:00:00,181.04,-0.069389685,0,0.5,-0.034694843,54.43002358,54.78555104
2021-12-10 00:00:00,167.229,-0.076287008,0,0.5,-0.038143504,50.2014329,52.65769464
2021-12-11 00:00:00,172.09,0.029067925,0,0.5,0.014533962,51.6897523,53.43755356
2021-12-12 00:00:00,172.799,0.004119937,0,0.5,0.002059969,51.90683078,53.54969321
2021-12-13 00:00:00,155.19,-0.101904525,0,0.5,-0.050952262,46.51538532,50.77026292
2021-12-14 00:00:00,161.16,0.038468974,0,0.5,0.019234487,48.34325342,51.76603736
2021-12-15 00:00:00,178.43,0.107160586,0,0.5,0.053580293,53.63090536,54.5932571
2021-12-16 00:00:00,176.92,-0.008462702,0,0.5,-0.004231351,53.16858026,54.3580225
2021-12-17 00:00:00,175.51,-0.007969704,0,0.5,-0.003984852,52.73687272,54.13742898
2021-12-18 00:00:00,182.68,0.040852373,0,0.5,0.020426187,54.9321515,55.26367639
2021-12-19 00:00:00,179.86,-0.015436829,0,0.5,-0.007718415,54.06873641,54.82941
2021-12-20 00:00:00,173.91,-0.033081285,0,0.5,-0.016540643,52.24699183,53.90595568
2021-12-21 00:00:00,179.56,0.032488069,0,0.5,0.016244034,53.97688375,54.7978499
2021-12-22 00:00:00,178.37,-0.006627311,0,0.5,-0.003313656,53.61253483,54.61295504
2021-12-23 00:00:00,190.11,0.065818243,0,0.5,0.032909121,57.20703591,56.44312854
2021-12-24 00:00:00,190.36,0.001315028,0,0.5,0.000657514,57.2835798,56.4808982
2021-12-25 00:00:00,193,0.01386846,0,0.5,0.00693423,58.09188329,56.87948396
2021-12-26 00:00:00,197.8,0.024870466,1,1,0.012435233,59.56152598,57.59922884
2021-12-27 00:00:00,195.71,-0.010566229,1,1,-0.010566229,58.92161906,56.980056
2021-12-28 00:00:00,177.2,-0.094578713,0,0.5,-0.094578713,53.25430942,51.4963769
2021-12-29 00:00:00,170.66,-0.036907449,0,0.5,-0.018453725,51.25192125,50.52762322
2021-12-30 00:00:00,172.48,0.010664479,0,0.5,0.00533224,51.80916077,50.80238085
2021-12-31 00:00:00,169.98,-0.014494434,0,0.5,-0.007247217,51.04372187,50.42695775
2022-01-01 00:00:00,179.05,0.053359219,0,0.5,0.026679609,53.82073421,51.79900889
2022-01-02 00:00:00,176.29,-0.015414689,0,0.5,-0.007707344,52.97568966,51.39206875
2022-01-03 00:00:00,170.18,-0.034658801,0,0.5,-0.0173294,51.10495698,50.48414561
2022-01-04 00:00:00,167.83,-0.013808908,0,0.5,-0.006904454,50.38544441,50.12867569
2022-01-05 00:00:00,154.38,-0.080140618,-1,0,-0.040070309,46.26738312,48.07993385
2022-01-06 00:00:00,150.26,-0.026687395,-1,0,0,45.00593981,48.07993385
2022-01-07 00:00:00,136.43,-0.092040463,-1,0,0,40.7715318,48.07993385
2022-01-08 00:00:00,142.15,0.041926263,-1,0,0,42.52285601,48.07993385
2022-01-09 00:00:00,140.77,-0.009708055,-1,0,0,42.10033373,48.07993385
2022-01-10 00:00:00,135.73,-0.035803083,-1,0,0,40.5572089,48.07993385
2022-01-11 00:00:00,140.13,0.032417299,-1,0,0,41.90438137,48.07993385
2022-01-12 00:00:00,151.48,0.080996218,-1,0,0,45.37947399,48.07993385
2022-01-13 00:00:00,146.1,-0.03551624,-1,0,0,43.73224947,48.07993385
2022-01-14 00:00:00,146.13,0.000205339,-1,0,0,43.74143474,48.07993385
2022-01-15 00:00:00,147.57,0.009854239,-1,0,0,44.18232755,48.07993385
2022-01-16 00:00:00,147.92,0.002371756,-1,0,0,44.28948899,48.07993385
2022-01-17 00:00:00,139.74,-0.055300162,-1,0,0,41.7849729,48.07993385
2022-01-18 00:00:00,141.19,0.010376413,0,0.5,0,42.22892747,48.07993385
2022-01-19 00:00:00,135.21,-0.042354274,0,0.5,-0.021177137,40.39799761,47.04056136
2022-01-20 00:00:00,127.45,-0.057392205,-1,0,-0.028696102,38.02207526,45.66198449
2022-01-21 00:00:00,112.2,-0.119654767,-1,0,0,33.35289795,45.66198449
2022-01-22 00:00:00,94.46,-0.158110517,-1,0,0,27.9213435,45.66198449
2022-01-23 00:00:00,99.67,0.055155621,-1,0,0,29.51651817,45.66198449
2022-01-24 00:00:00,91.85,-0.078458914,-1,0,0,27.12222528,45.66198449
2022-01-25 00:00:00,94.54,0.029286881,-1,0,0,27.94583754,45.66198449
2022-01-26 00:00:00,92.06,-0.026232283,-1,0,0,27.18652215,45.66198449
2022-01-27 00:00:00,89.43,-0.028568325,-1,0,0,26.38128043,45.66198449
2022-01-28 00:00:00,91.29,0.02079839,-1,0,0,26.95076697,45.66198449
2022-01-29 00:00:00,96.11,0.052798773,-1,0,0,28.42653317,45.66198449
2022-01-30 00:00:00,93.15,-0.030798044,-1,0,0,27.52025351,45.66198449
2022-01-31 00:00:00,99.48,0.067954911,-1,0,0,29.45834481,45.66198449
2022-02-01 00:00:00,109.97,0.105448331,-1,0,0,32.67012645,45.66198449
2022-02-02 00:00:00,101.84,-0.073929253,-1,0,0,30.18091914,45.66198449
2022-02-03 00:00:00,101.76,-0.000785546,-1,0,0,30.15642509,45.66198449
2022-02-04 00:00:00,112.57,0.106230346,-1,0,0,33.46618291,45.66198449
2022-02-05 00:00:00,113.66,0.009682864,-1,0,0,33.79991427,45.66198449
2022-02-06 00:00:00,115.18,0.013373218,-1,0,0,34.26530112,45.66198449
2022-02-07 00:00:00,117.46,0.019795103,-1,0,0,34.9633814,45.66198449
2022-02-08 00:00:00,113.37,-0.034820364,-1,0,0,33.71112336,45.66198449
2022-02-09 00:00:00,113.9,0.004674958,-1,0,0,33.87339641,45.66198449
2022-02-10 00:00:00,106.09,-0.06856892,-1,0,0,31.48216527,45.66198449
2022-02-11 00:00:00,96.44,-0.090960505,-1,0,0,28.52757111,45.66198449
2022-02-12 00:00:00,95.88,-0.005806719,-1,0,0,28.3561128,45.66198449
2022-02-13 00:00:00,92.8,-0.032123488,-1,0,0,27.41309207,45.66198449
2022-02-14 00:00:00,96.37,0.038469828,-1,0,0,28.50613882,45.66198449
2022-02-15 00:00:00,105.44,0.094116426,-1,0,0,31.28315116,45.66198449
2022-02-16 00:00:00,101.78,-0.034711684,-1,0,0,30.16254861,45.66198449
2022-02-17 00:00:00,93.46,-0.08174494,-1,0,0,27.61516794,45.66198449
2022-02-18 00:00:00,89.82,-0.038947143,-1,0,0,26.5006889,45.66198449
2022-02-19 00:00:00,91.25,0.01592073,-1,0,0,26.93851995,45.66198449
2022-02-20 00:00:00,90.63,-0.006794521,-1,0,0,26.7486911,45.66198449
2022-02-21 00:00:00,82.89,-0.085402185,-1,0,0,24.37889226,45.66198449
2022-02-22 00:00:00,86.34,0.041621426,-1,0,0,25.43519794,45.66198449
2022-02-23 00:00:00,84.53,-0.020963632,-1,0,0,24.88102018,45.66198449
2022-02-24 00:00:00,89.35,0.057021176,-1,0,0,26.35678638,45.66198449
2022-02-25 00:00:00,92.69,0.037381086,0,0.5,0,27.37941276,45.66198449
2022-02-26 00:00:00,90.21,-0.026755853,0,0.5,-0.013377926,26.62009736,45.03774389
2022-02-27 00:00:00,85.58,-0.051324687,-1,0,-0.025662343,25.20250452,43.8563075
2022-02-28 00:00:00,99.62,0.164057023,0,0.5,0,29.50120939,43.8563075
2022-03-01 00:00:00,98.61,-0.010138526,0,0.5,-0.005069263,29.19197208,43.62891907
2022-03-02 00:00:00,100.69,0.021093195,0,0.5,0.010546598,29.82881724,44.09960233
2022-03-03 00:00:00,95.58,-0.050749826,-1,0,-0.025374913,28.26426013,42.95520384
2022-03-04 00:00:00,88.26,-0.07658506,-1,0,0,26.02305502,42.95520384
2022-03-05 00:00:00,89.59,0.015069114,-1,0,0,26.43026852,42.95520384
2022-03-06 00:00:00,84.53,-0.056479518,-1,0,0,24.88102018,42.95520384
2022-03-07 00:00:00,81.62,-0.034425648,-1,0,0,23.99004929,42.95520384
2022-03-08 00:00:00,82.25,0.007718696,-1,0,0,24.1829399,42.95520384
2022-03-09 00:00:00,88.04,0.070395137,-1,0,0,25.9556964,42.95520384
2022-03-10 00:00:00,82.81,-0.059404816,-1,0,0,24.35439821,42.95520384
2022-03-11 00:00:00,80.64,-0.026204565,-1,0,0,23.68999724,42.95520384
2022-03-12 00:00:00,81.38,0.009176587,-1,0,0,23.91656716,42.95520384
2022-03-13 00:00:00,78.69,-0.033054805,-1,0,0,23.0929549,42.95520384
2022-03-14 00:00:00,81.2,0.031897319,-1,0,0,23.86145556,42.95520384
2022-03-15 00:00:00,82.83,0.020073892,-1,0,0,24.36052172,42.95520384
2022-03-16 00:00:00,87.73,0.05915731,-1,0,0,25.86078197,42.95520384
2022-03-17 00:00:00,87.83,0.001139861,-1,0,0,25.89139953,42.95520384
2022-03-18 00:00:00,89.77,0.022088125,-1,0,0,26.48538012,42.95520384
2022-03-19 00:00:00,92.31,0.02829453,-1,0,0,27.26306604,42.95520384
2022-03-20 00:00:00,88.58,-0.040407323,-1,0,0,26.1210312,42.95520384
2022-03-21 00:00:00,88.55,-0.000338677,-1,0,0,26.11184593,42.95520384
2022-03-22 00:00:00,90.44,0.021343874,-1,0,0,26.69051774,42.95520384
2022-03-23 00:00:00,94.83,0.048540469,0,0.5,0,28.03462846,42.95520384
2022-03-24 00:00:00,102.33,0.079088896,0,0.5,0.039544448,30.33094516,44.69338811
2022-03-25 00:00:00,98.55,-0.036939314,0,0.5,-0.018469657,29.17360154,43.8494469
2022-03-26 00:00:00,101.68,0.031760528,0,0.5,0.015880264,30.13193105,44.56166795
2022-03-27 00:00:00,106.94,0.051730921,0,0.5,0.02586546,31.7424145,45.74014146
2022-03-28 00:00:00,105.73,-0.011314756,0,0.5,-0.005657378,31.37194207,45.47571482
2022-03-29 00:00:00,111.56,0.055140452,0,0.5,0.027570226,33.15694559,46.75706078
2022-03-30 00:00:00,120.85,0.083273575,0,0.5,0.041636787,36.00131655,48.74551137
2022-03-31 00:00:00,122.85,0.016549441,0,0.5,0.008274721,36.61366768,49.15714158
2022-04-01 00:00:00,134.53,0.095075295,0,0.5,0.047537648,40.18979823,51.5414941
2022-04-02 00:00:00,132.48,-0.015238237,0,0.5,-0.007619118,39.56213833,51.14117423
2022-04-03 00:00:00,136.85,0.032986111,0,0.5,0.016493056,40.90012553,52.00114152
2022-04-04 00:00:00,132.09,-0.034782609,0,0.5,-0.017391304,39.44272986,51.07938253
2022-04-05 00:00:00,126.84,-0.039745628,0,0.5,-0.019872814,37.83530817,50.04441865
2022-04-06 00:00:00,112.87,-0.110138757,0,0.5,-0.055069379,33.55803558,47.23343423
2022-04-07 00:00:00,118.41,0.049083016,0,0.5,0.024541508,35.25424819,48.41715544
2022-04-08 00:00:00,109.83,-0.072460096,0,0.5,-0.036230048,32.62726187,46.62676952
2022-04-09 00:00:00,112.89,0.02786124,0,0.5,0.01393062,33.56415909,47.29023995
2022-04-10 00:00:00,111.04,-0.016387634,0,0.5,-0.008193817,32.9977343,46.89455856
2022-04-11 00:00:00,99.62,-0.102845821,0,0.5,-0.051422911,29.50120939,44.43168095
2022-04-12 00:00:00,103.17,0.035635415,0,0.5,0.017817707,30.58813264,45.24116934
2022-04-13 00:00:00,104.89,0.016671513,0,0.5,0.008335757,31.1147546,45.62662447
2022-04-14 00:00:00,100.72,-0.039755935,0,0.5,-0.019877967,29.83800251,44.69978195
2022-04-15 00:00:00,101.33,0.006056394,0,0.5,0.003028197,30.0247696,44.83816989
2022-04-16 00:00:00,102.02,0.006809435,0,0.5,0.003404717,30.23603074,44.9942359
2022-04-17 00:00:00,100.08,-0.019015879,0,0.5,-0.00950794,29.64205015,44.55692548
2022-04-18 00:00:00,102.35,0.022681855,0,0.5,0.011340927,30.33706868,45.07358326
2022-04-19 00:00:00,108.45,0.059599414,0,0.5,0.029799707,32.2047396,46.44656254
2022-04-20 00:00:00,105.52,-0.027017059,0,0.5,-0.013508529,31.3076452,45.80562926
2022-04-21 00:00:00,101.69,-0.036296437,0,0.5,-0.018148218,30.1349928,44.95619048
2022-04-22 00:00:00,100.5,-0.011702232,0,0.5,-0.005851116,29.77064389,44.68729547
2022-04-23 00:00:00,100.61,0.001094527,-1,0,0.000547264,29.8043232,44.71229847
2022-04-24 00:00:00,99.13,-0.014710267,0,0.5,0,29.35118337,44.71229847
2022-04-25 00:00:00,100.94,0.018258852,-1,0,0.009129426,29.90536113,45.12962552
2022-04-26 00:00:00,95.65,-0.052407371,-1,0,0,28.28569242,45.12962552
2022-04-27 00:00:00,98.3,0.027705175,-1,0,0,29.09705765,45.12962552
2022-04-28 00:00:00,98.18,-0.001220753,-1,0,0,29.06031659,45.12962552
2022-04-29 00:00:00,93.94,-0.043185985,-1,0,0,27.76213221,45.12962552
2022-04-30 00:00:00,84.5,-0.100489674,-1,0,0,24.87183491,45.12962552
2022-05-01 00:00:00,89.61,0.060473373,-1,0,0,26.43639203,45.12962552
2022-05-02 00:00:00,87.44,-0.024216047,-1,0,0,25.77199106,45.12962552
2022-05-03 00:00:00,85.81,-0.018641354,-1,0,0,25.2729249,45.12962552
2022-05-04 00:00:00,92.7,0.080293672,-1,0,0,27.38247451,45.12962552
2022-05-05 00:00:00,84.48,-0.088673139,-1,0,0,24.8657114,45.12962552
2022-05-06 00:00:00,81.63,-0.033735795,-1,0,0,23.99311105,45.12962552
2022-05-07 00:00:00,78.8,-0.034668627,-1,0,0,23.12663421,45.12962552
2022-05-08 00:00:00,75.34,-0.043908629,-1,0,0,22.06726677,45.12962552
2022-05-09 00:00:00,62.08,-0.176002124,-1,0,0,18.00737883,45.12962552
2022-05-10 00:00:00,66.83,0.076514175,-1,0,0,19.46171275,45.12962552
2022-05-11 00:00:00,50.84,-0.239263804,-1,0,0,14.56596552,45.12962552
2022-05-12 00:00:00,44.63,-0.122147915,-1,0,0,12.66461529,45.12962552
2022-05-13 00:00:00,48.88,0.095227425,-1,0,0,13.96586142,45.12962552
2022-05-14 00:00:00,52.4,0.072013093,-1,0,0,15.0435994,45.12962552
2022-05-15 00:00:00,58.8,0.122137405,-1,0,0,17.00312299,45.12962552
2022-05-16 00:00:00,53.77,-0.085544218,-1,0,0,15.46305992,45.12962552
2022-05-17 00:00:00,57,0.060070671,-1,0,0,16.45200698,45.12962552
2022-05-18 00:00:00,49.92,-0.124210526,-1,0,0,14.28428401,45.12962552
2022-05-19 00:00:00,52.18,0.045272436,-1,0,0,14.97624078,45.12962552
2022-05-20 00:00:00,49.41,-0.053085473,-1,0,0,14.12813447,45.12962552
2022-05-21 00:00:00,50.27,0.017405384,-1,0,0,14.39144545,45.12962552
2022-05-22 00:00:00,52.44,0.043166899,-1,0,0,15.05584642,45.12962552
2022-05-23 00:00:00,49.14,-0.062929062,-1,0,0,14.04546707,45.12962552
2022-05-24 00:00:00,49.66,0.010582011,-1,0,0,14.20467836,45.12962552
2022-05-25 00:00:00,47.95,-0.034434152,-1,0,0,13.68111815,45.12962552
2022-05-26 00:00:00,43.41,-0.09468196,-1,0,0,12.29108111,45.12962552
2022-05-27 00:00:00,41.15,-0.052061737,-1,0,0,11.59912434,45.12962552
2022-05-28 00:00:00,44.22,0.074605103,-1,0,0,12.53908331,45.12962552
2022-05-29 00:00:00,44.95,0.016508367,-1,0,0,12.76259147,45.12962552
2022-05-30 00:00:00,47.21,0.050278087,-1,0,0,13.45454824,45.12962552
2022-05-31 00:00:00,45.76,-0.030713832,-1,0,0,13.01059367,45.12962552
2022-06-01 00:00:00,40.09,-0.123907343,-1,0,0,11.27457824,45.12962552
2022-06-02 00:00:00,40.84,0.018707907,-1,0,0,11.50420991,45.12962552
2022-06-03 00:00:00,38.24,-0.063663075,-1,0,0,10.70815346,45.12962552
2022-06-04 00:00:00,38.99,0.019612971,-1,0,0,10.93778513,45.12962552
2022-06-05 00:00:00,38.51,-0.012310849,-1,0,0,10.79082086,45.12962552
2022-06-06 00:00:00,42.35,0.09971436,-1,0,0,11.96653501,45.12962552
2022-06-07 00:00:00,39.28,-0.072491145,-1,0,0,11.02657604,45.12962552
2022-06-08 00:00:00,38.8,-0.012219959,-1,0,0,10.87961177,45.12962552
2022-06-09 00:00:00,39.95,0.029639175,-1,0,0,11.23171366,45.12962552
2022-06-10 00:00:00,37.12,-0.070838548,-1,0,0,10.36523683,45.12962552
2022-06-11 00:00:00,33.91,-0.086476293,-1,0,0,9.382413276,45.12962552
2022-06-12 00:00:00,30.56,-0.098790917,-1,0,0,8.356725146,45.12962552
2022-06-13 00:00:00,28.58,-0.064790576,-1,0,0,7.750497535,45.12962552
2022-06-14 00:00:00,29.56,0.034289713,-1,0,0,8.050549585,45.12962552
2022-06-15 00:00:00,34.72,0.174560217,-1,0,0,9.63041548,45.12962552
2022-06-16 00:00:00,30.1,-0.133064516,-1,0,0,8.215884388,45.12962552
2022-06-17 00:00:00,30.7,0.019933555,-1,0,0,8.399589725,45.12962552
2022-06-18 00:00:00,31.98,0.041693811,-1,0,0,8.791494443,45.12962552
2022-06-19 00:00:00,34.16,0.068167605,-1,0,0,9.458957166,45.12962552
2022-06-20 00:00:00,35.22,0.031030445,-1,0,0,9.783503261,45.12962552
2022-06-21 00:00:00,36.39,0.033219761,-1,0,0,10.14172867,45.12962552
2022-06-22 00:00:00,34.11,-0.062654575,-1,0,0,9.443648388,45.12962552
2022-06-23 00:00:00,38.15,0.11844034,-1,0,0,10.68059765,45.12962552
2022-06-24 00:00:00,41.89,0.098034076,-1,0,0,11.82569425,45.12962552
2022-06-25 00:00:00,42.21,0.007639055,-1,0,0,11.92367043,45.12962552
2022-06-26 00:00:00,39.36,-0.067519545,-1,0,0,11.05107008,45.12962552
2022-06-27 00:00:00,38.5,-0.021849593,-1,0,0,10.7877591,45.12962552
2022-06-28 00:00:00,35.32,-0.082597403,-1,0,0,9.814120817,45.12962552
2022-06-29 00:00:00,34.02,-0.036806342,-1,0,0,9.416092587,45.12962552
2022-06-30 00:00:00,33.73,-0.008524397,-1,0,0,9.327301675,45.12962552
2022-07-01 00:00:00,32.83,-0.026682479,-1,0,0,9.05174367,45.12962552
2022-07-02 00:00:00,33.34,0.015534572,-1,0,0,9.207893206,45.12962552
2022-07-03 00:00:00,33.37,0.00089982,-1,0,0,9.217078473,45.12962552
2022-07-04 00:00:00,36.71,0.100089901,-1,0,0,10.23970485,45.12962552
2022-07-05 00:00:00,35.37,-0.036502315,-1,0,0,9.829429595,45.12962552
2022-07-06 00:00:00,37.01,0.046366978,-1,0,0,10.33155752,45.12962552
2022-07-07 00:00:00,38.44,0.038638206,-1,0,0,10.76938857,45.12962552
2022-07-08 00:00:00,38.1,-0.008844953,-1,0,0,10.66528888,45.12962552
2022-07-09 00:00:00,38.02,-0.002099738,-1,0,0,10.64079483,45.12962552
2022-07-10 00:00:00,36.7,-0.034718569,-1,0,0,10.23664309,45.12962552
2022-07-11 00:00:00,33.39,-0.090190736,-1,0,0,9.223201984,45.12962552
2022-07-12 00:00:00,32.65,-0.022162324,0,0.5,0,8.996632069,45.12962552
2022-07-13 00:00:00,34.93,0.069831547,0,0.5,0.034915773,9.694712348,46.74027707
2022-07-14 00:00:00,37.12,0.062696822,0,0.5,0.031348411,10.36523683,48.2368589
2022-07-15 00:00:00,37.35,0.006196121,0,0.5,0.00309806,10.43565721,48.38939766
2022-07-16 00:00:00,39.57,0.059437751,0,0.5,0.029718876,11.11536695,49.85719502
2022-07-17 00:00:00,38.58,-0.025018954,0,0.5,-0.012509477,10.81225315,49.22099811
2022-07-18 00:00:00,43.53,0.128304821,0,0.5,0.064152411,12.32782217,52.4427962
2022-07-19 00:00:00,44.86,0.030553641,0,0.5,0.015276821,12.73503567,53.25923221
2022-07-20 00:00:00,42.02,-0.06330807,0,0.5,-0.031654035,11.86549708,51.54170859
2022-07-21 00:00:00,43.11,0.025940029,0,0.5,0.012970014,12.19922844,52.2231753
2022-07-22 00:00:00,40.49,-0.060774762,0,0.5,-0.030387381,11.39704847,50.60586239
2022-07-23 00:00:00,39.95,-0.013336626,0,0.5,-0.006668313,11.23171366,50.26173834
2022-07-24 00:00:00,40.91,0.024030038,-1,0,0.012015019,11.5256422,50.87764908
2022-07-25 00:00:00,36.64,-0.104375458,-1,0,0,10.21827256,50.87764908
2022-07-26 00:00:00,36.22,-0.011462882,-1,0,0,10.08967882,50.87764908
2022-07-27 00:00:00,40.21,0.110160133,0,0.5,0,11.31131931,50.87764908
2022-07-28 00:00:00,42.9,0.066898781,0,0.5,0.033449391,12.13493157,52.61292484
2022-07-29 00:00:00,41.9,-0.023310023,0,0.5,-0.011655012,11.82875601,51.98806557
2022-07-30 00:00:00,43.83,0.046062053,0,0.5,0.023031026,12.41967484,53.2084351
2022-07-31 00:00:00,42.32,-0.034451289,0,0.5,-0.017225645,11.95734974,52.27465987
2022-08-01 00:00:00,41.61,-0.016776938,0,0.5,-0.008388469,11.7399651,51.82776705
2022-08-02 00:00:00,39.73,-0.045181447,0,0.5,-0.022590723,11.16435504,50.63434957
2022-08-03 00:00:00,38.52,-0.030455575,0,0.5,-0.015227788,10.79388261,49.84807267
2022-08-04 00:00:00,38.81,0.007528557,0,0.5,0.003764278,10.88267352,50.03947896
2022-08-05 00:00:00,40.55,0.044833806,0,0.5,0.022416903,11.415419,51.18362601
2022-08-06 00:00:00,40.04,-0.012577065,0,0.5,-0.006288533,11.25926947,50.85546757
2022-08-07 00:00:00,40.59,0.013736264,0,0.5,0.006868132,11.42766602,51.21161776
2022-08-08 00:00:00,42.15,0.038433112,0,0.5,0.019216556,11.9052999,52.21494522
2022-08-09 00:00:00,40.3,-0.043890866,0,0.5,-0.021945433,11.33887511,51.04712021
2022-08-10 00:00:00,42.45,0.053349876,0,0.5,0.026674938,11.99715257,52.43547391
2022-08-11 00:00:00,42.75,0.007067138,0,0.5,0.003533569,12.08900524,52.62429184
2022-08-12 00:00:00,45.46,0.063391813,0,0.5,0.031695906,12.91874101,54.32396238
2022-08-13 00:00:00,46.57,0.02441707,0,0.5,0.012208535,13.25859588,54.99938691
2022-08-14 00:00:00,44.86,-0.036718918,0,0.5,-0.018359459,12.73503567,53.97126847
2022-08-15 00:00:00,43.7,-0.025858226,0,0.5,-0.012929113,12.37987202,53.26053874
2022-08-16 00:00:00,43.06,-0.014645309,0,0.5,-0.007322654,12.18391966,52.86320756
