date,close,open,signal,position,asset_return,signal_return
2022-09-13,20162.5,22386.0,-1.0,0.0,-0.09932547127669078,-0.0
2022-09-14,20217.0,20162.6,-1.0,0.0,0.0027030378177308467,0.0
2022-09-15,19690.8,20217.0,-1.0,0.0,-0.026027600534203943,-0.0
2022-09-16,19792.5,19690.8,-1.0,0.0,0.005164848558717905,0.0
2022-09-17,20102.0,19792.4,-1.0,0.0,0.015637236326891513,0.0
2022-09-18,19404.5,20102.0,-1.0,0.0,-0.03469803999602028,-0.0
2022-09-19,19528.6,19404.5,-1.0,0.0,0.006395423741915485,0.0
2022-09-20,18866.8,19528.6,-1.0,0.0,-0.033888758026689,-0.0
2022-09-21,18447.5,18866.7,-1.0,0.0,-0.022224224563783923,-0.0
2022-09-22,19392.5,18447.5,-1.0,0.0,0.051226453448976805,0.0
2022-09-23,19280.7,19392.5,-1.0,0.0,-0.005765115379657071,-0.0
2022-09-24,18911.0,19280.7,-1.0,0.0,-0.019174615029537323,-0.0
2022-09-25,18799.7,18910.9,-1.0,0.0,-0.005885463486859477,-0.0
2022-09-26,19216.3,18799.7,-1.0,0.0,0.022159928083958613,0.0
2022-09-27,19070.1,19216.3,-1.0,0.0,-0.007608124352763035,-0.0
2022-09-28,19407.3,19070.1,-1.0,0.0,0.017682130665282347,0.0
2022-09-29,19582.5,19407.4,-1.0,0.0,0.009027530877556478,0.0
2022-09-30,19411.7,19582.5,-1.0,0.0,-0.008722073279713971,-0.0
2022-10-01,19304.0,19411.6,-1.0,0.0,-0.005548200312182949,-0.0
2022-10-02,19049.4,19304.0,-1.0,0.0,-0.013188976377952688,-0.0
2022-10-03,19622.0,19049.3,-1.0,0.0,0.030058689512530545,0.0
2022-10-04,20333.0,19621.9,0.0,0.5,0.03623483844664155,0.0
2022-10-05,20150.0,20332.9,0.0,0.5,-0.009000147543402393,-0.004500073771701196
2022-10-06,19954.0,20149.9,0.0,0.5,-0.009727047146401935,-0.004863523573200967
2022-10-07,19520.9,19954.0,0.0,0.5,-0.021704921319033676,-0.010852460659516838
2022-10-08,19406.2,19520.9,0.0,0.5,-0.005875753679389861,-0.0029378768396949306
2022-10-09,19430.0,19406.3,-1.0,0.0,0.0012264121775513726,0.0006132060887756863
2022-10-10,19124.0,19430.0,-1.0,0.0,-0.015748841996911955,-0.0
2022-10-11,19055.0,19124.1,-1.0,0.0,-0.003608031792512012,-0.0
2022-10-12,19148.0,19055.0,-1.0,0.0,0.004880608764104011,0.0
2022-10-13,19365.5,19148.1,-1.0,0.0,0.01135888865677881,0.0
2022-10-14,19164.6,19365.4,-1.0,0.0,-0.010374118922826803,-0.0
2022-10-15,19060.4,19164.6,-1.0,0.0,-0.0054371080012104445,-0.0
2022-10-16,19251.9,19060.4,0.0,0.5,0.010047008457325202,0.0
2022-10-17,19540.6,19251.8,-1.0,0.0,0.014995922480378399,0.007497961240189199
2022-10-18,19320.9,19540.7,-1.0,0.0,-0.01124325762770828,-0.0
2022-10-19,19116.7,19320.9,-1.0,0.0,-0.010568865839583053,-0.0
2022-10-20,19034.7,19116.6,0.0,0.5,-0.004289443261650816,-0.0
2022-10-21,19150.9,19034.8,0.0,0.5,0.006104640472400336,0.003052320236200168
2022-10-22,19195.1,19151.0,-1.0,0.0,0.0023079855254843906,0.0011539927627421953
2022-10-23,19560.7,19195.1,0.0,0.5,0.019046527499205546,0.0
2022-10-24,19318.1,19560.6,0.0,0.5,-0.012402419136329557,-0.006201209568164778
2022-10-25,20068.3,19318.1,0.0,0.5,0.03883404682655134,0.01941702341327567
2022-10-26,20758.3,20068.3,1.0,1.0,0.03438258347742451,0.017191291738712255
2022-10-27,20285.5,20758.4,1.0,1.0,-0.022776431596036262,-0.022776431596036262
2022-10-28,20582.8,20285.6,1.0,1.0,0.014655788617485399,0.014655788617485399
2022-10-29,20796.7,20582.7,1.0,1.0,0.010392172104864317,0.010392172104864317
2022-10-30,20615.6,20796.7,1.0,1.0,-0.00870811234474711,-0.00870811234474711
2022-10-31,20482.0,20615.5,1.0,1.0,-0.0064805293079026605,-0.0064805293079026605
2022-11-01,20472.1,20482.1,1.0,1.0,-0.0004833512352310221,-0.0004833512352310221
2022-11-02,20140.1,20472.1,0.0,0.5,-0.016217193155562915,-0.016217193155562915
2022-11-03,20199.7,20140.2,-1.0,0.0,0.002959270311468254,0.001479635155734127
2022-11-04,21137.6,20199.8,0.0,0.5,0.04643138264429658,0.0
2022-11-05,21289.9,21137.6,0.0,0.5,0.007205169934145994,0.003602584967072997
2022-11-06,20900.0,21289.8,0.0,0.5,-0.018313848350626438,-0.009156924175313219
2022-11-07,20578.6,20900.0,0.0,0.5,-0.015377990430622046,-0.007688995215311023
2022-11-08,18534.0,20578.5,-1.0,0.0,-0.09935564129726993,-0.04967782064863496
2022-11-09,15905.0,18533.9,-1.0,0.0,-0.14184741556059133,-0.0
2022-11-10,17588.0,15905.0,-1.0,0.0,0.1058157812008802,0.0
2022-11-11,17058.3,17588.0,-1.0,0.0,-0.030117125312713267,-0.0
2022-11-12,16806.9,17058.4,-1.0,0.0,-0.014737693674047092,-0.0
2022-11-13,16321.2,16806.9,-1.0,0.0,-0.028898845117184102,-0.0
2022-11-14,16605.2,16321.3,-1.0,0.0,0.017400681322451872,0.0
2022-11-15,16888.3,16605.3,-1.0,0.0,0.017048876255630674,0.0
2022-11-16,16650.6,16888.3,-1.0,0.0,-0.014074832872462029,-0.0
2022-11-17,16682.1,16650.7,-1.0,0.0,0.0018918237180642894,0.0
2022-11-18,16689.7,16682.1,-1.0,0.0,0.00045557813464736086,0.0
2022-11-19,16692.9,16689.7,-1.0,0.0,0.00019173502219937966,0.0
2022-11-20,16272.6,16693.0,-1.0,0.0,-0.02517836924680561,-0.0
2022-11-21,15773.0,16272.7,-1.0,0.0,-0.030701916104371785,-0.0
2022-11-22,16220.6,15772.9,-1.0,0.0,0.028377607303620156,0.0
2022-11-23,16595.8,16220.5,-1.0,0.0,0.02313108023131072,0.0
2022-11-24,16592.4,16595.8,-1.0,0.0,-0.0002048711119679858,-0.0
2022-11-25,16516.1,16592.5,-1.0,0.0,-0.0045984908753406994,-0.0
2022-11-26,16449.2,16516.2,-1.0,0.0,-0.004050593057682961,-0.0
2022-11-27,16422.6,16449.2,-1.0,0.0,-0.0016170999197531177,-0.0
2022-11-28,16204.5,16422.5,-1.0,0.0,-0.01328047933944676,-0.0
2022-11-29,16433.2,16204.6,-1.0,0.0,0.014113363571847337,0.0
2022-11-30,17153.3,16433.3,-1.0,0.0,0.04381982815276375,0.0
2022-12-01,16970.5,17153.4,-1.0,0.0,-0.010656841540694795,-0.0
2022-12-02,17083.0,16970.5,-1.0,0.0,0.0066291505848383725,0.0
2022-12-03,16879.5,17083.0,-1.0,0.0,-0.011912427559562122,-0.0
2022-12-04,17099.5,16879.5,-1.0,0.0,0.013033561420658257,0.0
2022-12-05,16958.3,17099.5,-1.0,0.0,-0.008257551390391527,-0.0
2022-12-06,17078.6,16958.2,-1.0,0.0,0.007093871437584998,0.0
2022-12-07,16828.0,17078.7,-1.0,0.0,-0.014673333879826167,-0.0
2022-12-08,17216.0,16828.0,-1.0,0.0,0.023056810078440737,0.0
2022-12-09,17122.0,17216.0,0.0,0.5,-0.005460037174721211,-0.0
2022-12-10,17120.0,17122.0,-1.0,0.0,-0.00011680878402053896,-5.840439201026948e-05
2022-12-11,17077.3,17120.1,0.0,0.5,-0.002494158878504682,-0.0
2022-12-12,17200.0,17077.3,0.0,0.5,0.007184976547814914,0.003592488273907457
2022-12-13,17777.1,17200.0,0.0,0.5,0.033552325581395204,0.016776162790697602
2022-12-14,17803.9,17777.1,0.0,0.5,0.0015075574756289178,0.0007537787378144589
2022-12-15,17351.8,17804.0,0.0,0.5,-0.02539331270114986,-0.01269665635057493
2022-12-16,16624.1,17351.9,-1.0,0.0,-0.04193801219470028,-0.02096900609735014
2022-12-17,16768.0,16624.1,0.0,0.5,0.008656107699063442,0.0
2022-12-18,16730.3,16768.1,0.0,0.5,-0.0022483301526717847,-0.0011241650763358924
2022-12-19,16429.2,16730.4,-1.0,0.0,-0.01799728636067488,-0.00899864318033744
2022-12-20,16887.2,16429.2,0.0,0.5,0.027877194263871585,0.0
2022-12-21,16819.6,16887.3,0.0,0.5,-0.004003031882135688,-0.002001515941067844
2022-12-22,16815.5,16819.7,0.0,0.5,-0.00024376322861419109,-0.00012188161430709554
2022-12-23,16776.4,16815.5,0.0,0.5,-0.0023252356456839873,-0.0011626178228419937
2022-12-24,16828.9,16776.3,0.0,0.5,0.0031293960563649748,0.0015646980281824874
2022-12-25,16824.4,16829.0,0.0,0.5,-0.00026739715608270487,-0.00013369857804135243
2022-12-26,16912.9,16824.5,0.0,0.5,0.005260217303440173,0.0026301086517200867
2022-12-27,16698.2,16912.8,0.0,0.5,-0.012694452163733105,-0.006347226081866553
2022-12-28,16539.0,16698.2,0.0,0.5,-0.009533961744379704,-0.004766980872189852
2022-12-29,16630.3,16538.9,0.0,0.5,0.0055202853860572,0.0027601426930286
2022-12-30,16601.2,16630.3,-1.0,0.0,-0.0017498181031009308,-0.0008749090515504654
2022-12-31,16537.6,16601.2,-1.0,0.0,-0.0038310483579501176,-0.0
2023-01-01,16610.3,16537.5,-1.0,0.0,0.004396042956656299,0.0
2023-01-02,16666.0,16610.4,-1.0,0.0,0.0033533409992594354,0.0
2023-01-03,16667.2,16665.9,-1.0,0.0,7.20028801153294e-05,0.0
2023-01-04,16842.1,16667.3,-1.0,0.0,0.010493664202745334,0.0
2023-01-05,16823.8,16842.2,-1.0,0.0,-0.0010865628395508864,-0.0
2023-01-06,16943.8,16823.8,0.0,0.5,0.007132752410276,0.0
2023-01-07,16936.5,16943.9,-1.0,0.0,-0.00043083605802707314,-0.00021541802901353657
2023-01-08,17124.7,16936.5,0.0,0.5,0.011112095179051096,0.0
2023-01-09,17169.7,17124.6,0.0,0.5,0.002627783260436667,0.0013138916302183334
2023-01-10,17428.8,17169.6,0.0,0.5,0.01509053740018751,0.007545268700093755
2023-01-11,17935.7,17428.8,0.0,0.5,0.029084044799412512,0.014542022399706256
2023-01-12,18838.0,17935.6,0.0,0.5,0.05030748730186163,0.025153743650930815
2023-01-13,19924.2,18838.1,1.0,1.0,0.057660048837456346,0.028830024418728173
2023-01-14,20962.8,19924.3,1.0,1.0,0.052127563465534266,0.052127563465534266
2023-01-15,20882.7,20962.8,1.0,1.0,-0.0038210544392923707,-0.0038210544392923707
2023-01-16,21188.3,20882.7,1.0,1.0,0.014634122982181363,0.014634122982181363
2023-01-17,21130.9,21188.2,1.0,1.0,-0.002709042254451677,-0.002709042254451677
2023-01-18,20680.0,21130.8,1.0,1.0,-0.02133841909241918,-0.02133841909241918
2023-01-19,21068.3,20680.1,1.0,1.0,0.018776595744680824,0.018776595744680824
2023-01-20,22661.1,21068.3,1.0,1.0,0.07560173340990972,0.07560173340990972
2023-01-21,22781.9,22661.0,1.0,1.0,0.005330720927051225,0.005330720927051225
2023-01-22,22704.6,22781.8,1.0,1.0,-0.00339304447829214,-0.00339304447829214
2023-01-23,22913.1,22704.7,1.0,1.0,0.009183161121534944,0.009183161121534944
2023-01-24,22627.4,22913.3,1.0,1.0,-0.012468849697334639,-0.012468849697334639
2023-01-25,23060.6,22627.5,1.0,1.0,0.0191449304825122,0.0191449304825122
2023-01-26,23001.9,23060.6,1.0,1.0,-0.0025454671604380197,-0.0025454671604380197
2023-01-27,23068.0,23001.9,1.0,1.0,0.0028736756528808804,0.0028736756528808804
2023-01-28,23015.9,23068.1,1.0,1.0,-0.002258539968787887,-0.002258539968787887
2023-01-29,23740.3,23016.0,1.0,1.0,0.0314738941340551,0.0314738941340551
2023-01-30,22819.9,23740.2,1.0,1.0,-0.03876951849808119,-0.03876951849808119
2023-01-31,23119.4,22819.9,1.0,1.0,0.013124509748070778,0.013124509748070778
2023-02-01,23730.0,23119.5,1.0,1.0,0.026410720001384114,0.026410720001384114
2023-02-02,23493.1,23730.1,1.0,1.0,-0.009983143699957897,-0.009983143699957897
2023-02-03,23424.7,23493.0,1.0,1.0,-0.002911493161821932,-0.002911493161821932
2023-02-04,23322.6,23424.7,1.0,1.0,-0.004358647069119481,-0.004358647069119481
2023-02-05,22929.2,23322.6,1.0,1.0,-0.01686775916921779,-0.01686775916921779
2023-02-06,22757.7,22929.3,1.0,1.0,-0.007479545732079651,-0.007479545732079651
2023-02-07,23234.1,22757.8,1.0,1.0,0.020933574130953314,0.020933574130953314
2023-02-08,22955.9,23234.1,1.0,1.0,-0.011973779918309613,-0.011973779918309613
2023-02-09,21793.4,22955.9,1.0,1.0,-0.05064057606105621,-0.05064057606105621
2023-02-10,21618.6,21793.3,1.0,1.0,-0.008020776932465945,-0.008020776932465945
2023-02-11,21851.3,21618.6,1.0,1.0,0.01076387925212563,0.01076387925212563
2023-02-12,21771.1,21851.2,1.0,1.0,-0.003670262181197481,-0.003670262181197481
2023-02-13,21766.2,21771.0,1.0,1.0,-0.0002250690135086053,-0.0002250690135086053
2023-02-14,22187.4,21766.1,1.0,1.0,0.01935110400529272,0.01935110400529272
2023-02-15,24332.6,22187.4,1.0,1.0,0.09668550618819682,0.09668550618819682
2023-02-16,23526.6,24332.7,1.0,1.0,-0.03312428593738437,-0.03312428593738437
2023-02-17,24581.5,23526.6,1.0,1.0,0.044838608213681574,0.044838608213681574
2023-02-18,24636.9,24581.3,1.0,1.0,0.0022537273966194427,0.0022537273966194427
2023-02-19,24265.9,24636.8,1.0,1.0,-0.015058712743892255,-0.015058712743892255
2023-02-20,24849.9,24265.9,1.0,1.0,0.02406669441479603,0.02406669441479603
2023-02-21,24443.4,24849.9,1.0,1.0,-0.016358214721186037,-0.016358214721186037
2023-02-22,24171.3,24443.3,1.0,1.0,-0.011131839269496124,-0.011131839269496124
2023-02-23,23928.8,24171.3,1.0,1.0,-0.010032559274842479,-0.010032559274842479
2023-02-24,23175.6,23928.7,1.0,1.0,-0.03147671425228182,-0.03147671425228182
2023-02-25,23146.2,23175.5,1.0,1.0,-0.0012685755708589097,-0.0012685755708589097
2023-02-26,23545.3,23146.2,1.0,1.0,0.017242571134786555,0.017242571134786555
2023-02-27,23480.0,23545.2,1.0,1.0,-0.0027733772769936715,-0.0027733772769936715
2023-02-28,23129.6,23480.0,0.0,0.5,-0.014923339011925107,-0.014923339011925107
2023-03-01,23619.8,23129.7,1.0,1.0,0.021193622025456493,0.010596811012728247
2023-03-02,23457.1,23619.8,1.0,1.0,-0.006888288639192552,-0.006888288639192552
2023-03-03,22342.8,23457.1,0.0,0.5,-0.04750374087163367,-0.04750374087163367
2023-03-04,22335.7,22342.8,0.0,0.5,-0.000317775748786997,-0.0001588878743934985
2023-03-05,22419.4,22335.8,0.0,0.5,0.0037473640852985213,0.0018736820426492606
2023-03-06,22397.1,22419.3,0.0,0.5,-0.000994674255332617,-0.0004973371276663086
2023-03-07,22187.1,22397.1,0.0,0.5,-0.00937621388483334,-0.00468810694241667
2023-03-08,21695.4,22187.1,0.0,0.5,-0.022161526292304834,-0.011080763146152417
2023-03-09,20348.3,21695.3,0.0,0.5,-0.06209150326797397,-0.031045751633986984
2023-03-10,20140.3,20348.4,0.0,0.5,-0.010221984146095764,-0.005110992073047882
2023-03-11,20447.3,20140.3,0.0,0.5,0.015243069864897762,0.007621534932448881
2023-03-12,21986.2,20447.3,1.0,1.0,0.07526177050270699,0.037630885251353496
2023-03-13,24119.5,21986.2,1.0,1.0,0.09702904549217228,0.09702904549217228
2023-03-14,24682.5,24119.5,1.0,1.0,0.023342109081863294,0.023342109081863294
2023-03-15,24288.0,24682.5,1.0,1.0,-0.01598298389547248,-0.01598298389547248
2023-03-16,24990.4,24287.9,1.0,1.0,0.02891963109354423,0.02891963109354423
2023-03-17,27384.0,24990.5,1.0,1.0,0.09578077981945055,0.09578077981945055
2023-03-18,26907.0,27383.9,1.0,1.0,-0.017418930762489016,-0.017418930762489016
2023-03-19,27955.7,26907.0,1.0,1.0,0.038974987921358784,0.038974987921358784
2023-03-20,27704.1,27955.8,1.0,1.0,-0.00899995349785565,-0.00899995349785565
2023-03-21,28091.1,27704.1,1.0,1.0,0.013969051512231045,0.013969051512231045
2023-03-22,27233.8,28091.1,1.0,1.0,-0.0305185628188287,-0.0305185628188287
2023-03-23,28284.1,27233.8,1.0,1.0,0.03856604660385243,0.03856604660385243
2023-03-24,27438.9,28284.0,1.0,1.0,-0.029882513496982344,-0.029882513496982344
2023-03-25,27447.3,27439.0,1.0,1.0,0.0003061347211439358,0.0003061347211439358
2023-03-26,27954.3,27447.2,1.0,1.0,0.018471762249838708,0.018471762249838708
2023-03-27,27112.0,27954.3,1.0,1.0,-0.030131321478269912,-0.030131321478269912
2023-03-28,27249.7,27112.0,1.0,1.0,0.005078931838300438,0.005078931838300438
2023-03-29,28338.5,27249.7,1.0,1.0,0.039956403189759904,0.039956403189759904
2023-03-30,28015.0,28338.6,1.0,1.0,-0.011415565396898253,-0.011415565396898253
2023-03-31,28454.9,28015.0,1.0,1.0,0.01570230233803316,0.01570230233803316
2023-04-01,28443.8,28454.8,1.0,1.0,-0.0003900909860867774,-0.0003900909860867774
2023-04-02,28161.2,28443.7,1.0,1.0,-0.009935381348483596,-0.009935381348483596
2023-04-03,27786.1,28161.3,1.0,1.0,-0.013319744897234531,-0.013319744897234531
2023-04-04,28155.2,27786.1,1.0,1.0,0.013283620227380055,0.013283620227380055
2023-04-05,28154.0,28155.1,1.0,1.0,-4.262090129003582e-05,-4.262090129003582e-05
2023-04-06,28022.8,28154.0,1.0,1.0,-0.004660083824678529,-0.004660083824678529
2023-04-07,27890.7,28022.9,1.0,1.0,-0.004714018584866531,-0.004714018584866531
2023-04-08,27924.9,27890.7,1.0,1.0,0.0012262151900095386,0.0012262151900095386
2023-04-09,28309.4,27924.9,1.0,1.0,0.013769073479224625,0.013769073479224625
2023-04-10,29623.1,28309.4,1.0,1.0,0.046405080997830916,0.046405080997830916
2023-04-11,30185.1,29623.1,1.0,1.0,0.01897168088417489,0.01897168088417489
2023-04-12,29875.0,30185.1,1.0,1.0,-0.010273280525822326,-0.010273280525822326
2023-04-13,30362.7,29874.9,1.0,1.0,0.01632468619246863,0.01632468619246863
2023-04-14,30453.1,30362.7,1.0,1.0,0.002977337325073215,0.002977337325073215
2023-04-15,30280.4,30453.0,1.0,1.0,-0.005671015430284476,-0.005671015430284476
2023-04-16,30286.6,30280.4,1.0,1.0,0.00020475290947263858,0.00020475290947263858
2023-04-17,29420.0,30286.6,1.0,1.0,-0.028613314138926094,-0.028613314138926094
2023-04-18,30365.8,29420.1,1.0,1.0,0.032148198504418746,0.032148198504418746
2023-04-19,28795.1,30365.8,1.0,1.0,-0.05172595485710896,-0.05172595485710896
2023-04-20,28229.9,28795.0,1.0,1.0,-0.019628339543880657,-0.019628339543880657
2023-04-21,27252.5,28229.9,1.0,1.0,-0.03462286440972162,-0.03462286440972162
2023-04-22,27807.2,27252.6,0.0,0.5,0.020354095954499662,0.020354095954499662
2023-04-23,27576.0,27807.2,1.0,1.0,-0.008314393394516562,-0.004157196697258281
2023-04-24,27497.5,27575.9,1.0,1.0,-0.002846678270960301,-0.002846678270960301
2023-04-25,28286.7,27497.4,1.0,1.0,0.028700790980998203,0.028700790980998203
2023-04-26,28395.9,28286.7,1.0,1.0,0.003860471529022469,0.003860471529022469
2023-04-27,29459.0,28396.0,1.0,1.0,0.037438503445919924,0.037438503445919924
2023-04-28,29300.0,29459.0,1.0,1.0,-0.0053973318849926954,-0.0053973318849926954
2023-04-29,29212.7,29300.0,1.0,1.0,-0.0029795221843003095,-0.0029795221843003095
2023-04-30,29223.0,29212.7,1.0,1.0,0.000352586375103936,0.000352586375103936
2023-05-01,28054.4,29223.0,0.0,0.5,-0.03998904972111006,-0.03998904972111006
2023-05-02,28656.5,28054.5,1.0,1.0,0.02146187407322908,0.01073093703661454
2023-05-03,29018.4,28656.4,1.0,1.0,0.012628897457819477,0.012628897457819477
2023-05-04,28826.0,29018.4,1.0,1.0,-0.006630275962837384,-0.006630275962837384
2023-05-05,29491.5,28826.0,1.0,1.0,0.023086796641920593,0.023086796641920593
2023-05-06,28837.8,29491.5,1.0,1.0,-0.02216570876354207,-0.02216570876354207
2023-05-07,28419.4,28837.9,1.0,1.0,-0.014508735063007538,-0.014508735063007538
2023-05-08,27659.8,28419.5,0.0,0.5,-0.026728220863213248,-0.026728220863213248
2023-05-09,27610.2,27659.8,0.0,0.5,-0.0017932161476221786,-0.0008966080738110893
2023-05-10,27582.9,27610.2,0.0,0.5,-0.0009887650216223731,-0.0004943825108111866
2023-05-11,26956.4,27583.0,0.0,0.5,-0.022713347762563063,-0.011356673881281532
2023-05-12,26785.1,26956.4,0.0,0.5,-0.0063547061180276865,-0.0031773530590138432
2023-05-13,26762.7,26785.2,0.0,0.5,-0.0008362858454886712,-0.0004181429227443356
2023-05-14,26901.9,26762.8,0.0,0.5,0.005201268930264957,0.0026006344651324786
2023-05-15,27152.5,26901.9,0.0,0.5,0.009315327170199783,0.0046576635850998915
2023-05-16,27024.8,27152.5,0.0,0.5,-0.004703066016020663,-0.0023515330080103314
2023-05-17,27395.8,27024.7,0.0,0.5,0.01372813119801064,0.00686406559900532
2023-05-18,26809.3,27395.7,0.0,0.5,-0.021408391067243904,-0.010704195533621952
2023-05-19,26870.1,26809.4,0.0,0.5,0.0022678697317721763,0.0011339348658860882
2023-05-20,27089.5,26870.1,0.0,0.5,0.008165209656830541,0.0040826048284152705
2023-05-21,26732.8,27089.6,0.0,0.5,-0.013167463408331637,-0.006583731704165818
2023-05-22,26840.2,26732.8,0.0,0.5,0.004017536509456576,0.002008768254728288
2023-05-23,27209.9,26840.2,0.0,0.5,0.013774114946982552,0.006887057473491276
2023-05-24,26313.8,27209.9,0.0,0.5,-0.032932866346440215,-0.016466433173220107
2023-05-25,26461.8,26313.9,0.0,0.5,0.005624425206545602,0.002812212603272801
2023-05-26,26689.9,26461.7,0.0,0.5,0.008619972942127907,0.0043099864710639535
2023-05-27,26841.6,26689.8,0.0,0.5,0.005683797991000272,0.002841898995500136
2023-05-28,28055.7,26841.6,0.0,0.5,0.04523202789699576,0.02261601394849788
2023-05-29,27722.0,28055.8,0.0,0.5,-0.011894196188296902,-0.005947098094148451
2023-05-30,27680.1,27722.1,0.0,0.5,-0.0015114349614026024,-0.0007557174807013012
2023-05-31,27201.1,27680.0,0.0,0.5,-0.017304850777273173,-0.008652425388636587
2023-06-01,26805.3,27201.1,0.0,0.5,-0.014550882133443133,-0.007275441066721566
2023-06-02,27227.8,26805.3,0.0,0.5,0.015761808299105118,0.007880904149552559
2023-06-03,27054.9,27227.8,0.0,0.5,-0.006350127443274789,-0.0031750637216373945
2023-06-04,27102.4,27054.9,0.0,0.5,0.0017556893575656485,0.0008778446787828242
2023-06-05,25714.7,27102.4,0.0,0.5,-0.05120210756242993,-0.025601053781214966
2023-06-06,27221.5,25714.6,0.0,0.5,0.05859683371767899,0.029298416858839493
2023-06-07,26325.9,27221.5,0.0,0.5,-0.032900464706206445,-0.016450232353103222
2023-06-08,26485.9,26325.9,0.0,0.5,0.006077664961121831,0.0030388324805609157
2023-06-09,26468.1,26486.0,0.0,0.5,-0.0006720556975599035,-0.00033602784877995173
2023-06-10,25826.6,26468.2,0.0,0.5,-0.024236722696377888,-0.012118361348188944
2023-06-11,25909.9,25826.6,0.0,0.5,0.003225356802676327,0.0016126784013381634
2023-06-12,25894.8,25910.0,0.0,0.5,-0.0005827888181738627,-0.00029139440908693137
2023-06-13,25918.0,25894.8,0.0,0.5,0.0008959327741477896,0.0004479663870738948
2023-06-14,25115.9,25918.0,0.0,0.5,-0.03094760398178864,-0.01547380199089432
2023-06-15,25586.1,25115.9,0.0,0.5,0.01872120847749814,0.00936060423874907
2023-06-16,26336.0,25586.0,0.0,0.5,0.029308882557326,0.014654441278663
2023-06-17,26508.9,26335.9,0.0,0.5,0.0065651579586878395,0.0032825789793439197
2023-06-18,26329.7,26508.8,0.0,0.5,-0.006759993813398535,-0.0033799969066992674
2023-06-19,26828.5,26329.6,0.0,0.5,0.018944385997561763,0.009472192998780882
2023-06-20,28290.6,26828.6,1.0,1.0,0.0544980151704344,0.0272490075852172
2023-06-21,29988.5,28290.7,1.0,1.0,0.060016401207468206,0.060016401207468206
2023-06-22,29875.0,29988.5,1.0,1.0,-0.0037847841672641325,-0.0037847841672641325
2023-06-23,30673.4,29875.0,1.0,1.0,0.026724686192468594,0.026724686192468594
2023-06-24,30524.2,30673.5,1.0,1.0,-0.0048641493932853885,-0.0048641493932853885
2023-06-25,30458.0,30524.2,1.0,1.0,-0.002168771007921566,-0.002168771007921566
2023-06-26,30260.1,30458.0,1.0,1.0,-0.00649747192855743,-0.00649747192855743
2023-06-27,30683.2,30260.1,1.0,1.0,0.013982108453045594,0.013982108453045594
2023-06-28,30066.3,30683.2,1.0,1.0,-0.020105464879804025,-0.020105464879804025
2023-06-29,30439.9,30066.3,1.0,1.0,0.012425872155868989,0.012425872155868989
2023-06-30,30460.2,30439.9,1.0,1.0,0.0006668878675686329,0.0006668878675686329
2023-07-01,30573.6,30460.2,1.0,1.0,0.0037228908542950023,0.0037228908542950023
2023-07-02,30612.7,30573.6,1.0,1.0,0.0012788811262005595,0.0012788811262005595
2023-07-03,31149.0,30612.7,1.0,1.0,0.017518872886089776,0.017518872886089776
2023-07-04,30756.1,31149.0,1.0,1.0,-0.012613567048701424,-0.012613567048701424
2023-07-05,30488.4,30756.1,1.0,1.0,-0.008703964416814758,-0.008703964416814758
2023-07-06,29874.4,30488.4,1.0,1.0,-0.020138806890489525,-0.020138806890489525
2023-07-07,30327.9,29874.3,1.0,1.0,0.015180221192726773,0.015180221192726773
2023-07-08,30269.3,30328.0,1.0,1.0,-0.0019322142317800273,-0.0019322142317800273
2023-07-09,30147.8,30269.2,1.0,1.0,-0.004013967947722574,-0.004013967947722574
2023-07-10,30396.9,30147.8,1.0,1.0,0.00826262612860651,0.00826262612860651
2023-07-11,30608.4,30396.9,1.0,1.0,0.006957946369531065,0.006957946369531065
2023-07-12,30368.9,30608.3,1.0,1.0,-0.007824649442636611,-0.007824649442636611
2023-07-13,31441.7,30368.9,1.0,1.0,0.03532561271564005,0.03532561271564005
2023-07-14,30293.3,31441.6,1.0,1.0,-0.036524742618878836,-0.036524742618878836
2023-07-15,30276.4,30293.3,1.0,1.0,-0.0005578791349901691,-0.0005578791349901691
2023-07-16,30216.8,30276.5,1.0,1.0,-0.001968529944115005,-0.001968529944115005
2023-07-17,30126.1,30216.9,1.0,1.0,-0.003001641470969818,-0.003001641470969818
2023-07-18,29845.6,30126.0,1.0,1.0,-0.009310863337770203,-0.009310863337770203
2023-07-19,29895.5,29845.7,1.0,1.0,0.0016719382421530593,0.0016719382421530593
2023-07-20,29791.0,29895.5,1.0,1.0,-0.003495509357595572,-0.003495509357595572
2023-07-21,29891.4,29791.0,0.0,0.5,0.0033701453459098474,0.0033701453459098474
2023-07-22,29783.5,29891.5,0.0,0.5,-0.0036097339033970277,-0.0018048669516985139
2023-07-23,30070.8,29783.5,0.0,0.5,0.009646280658754058,0.004823140329377029
2023-07-24,29163.8,30070.9,0.0,0.5,-0.03016215065778094,-0.01508107532889047
2023-07-25,29216.3,29163.8,0.0,0.5,0.0018001769316755567,0.0009000884658377784
2023-07-26,29336.0,29216.2,0.0,0.5,0.00409702802887435,0.002048514014437175
2023-07-27,29209.7,29336.0,0.0,0.5,-0.004305290428142872,-0.002152645214071436
2023-07-28,29299.9,29209.8,0.0,0.5,0.003088015282594503,0.0015440076412972514
2023-07-29,29339.1,29300.0,0.0,0.5,0.0013378885252166572,0.0006689442626083286
2023-07-30,29271.1,29339.1,0.0,0.5,-0.002317726174286161,-0.0011588630871430805
