date,close_price_BTCUSDT,close_price_ETHUSDT,close_price_SOLUSDT,return_BTCUSDT,return_ETHUSDT,return_SOLUSDT,signal_BTCUSDT,signal_ETHUSDT,signal_SOLUSDT,position_BTCUSDT,position_ETHUSDT,position_SOLUSDT,signal_return_BTCUSDT,signal_return_ETHUSDT,signal_return_SOLUSDT,signal_basket_return,cum_signal_basket_return
12/18/2023,42671.7,2220.48,74.429,0.030804537,0.010259653,0.049744718,1,1,1,0.333333333,0.333333333,0.202709906,0.010268179,0.003419884,0.010193388,0.023881,38.941361
12/19/2023,42298.3,2179.02,73.04,-0.00875053,-0.018671639,-0.018662081,1,1,1,0.333333333,0.333333333,0.203343797,-0.002916843,-0.00622388,-0.003782989,-0.012924,38.425159
12/20/2023,43708.9,2203.95,82.243,0.033348858,0.011440923,0.125999452,1,1,1,0.333333333,0.333333333,0.195550926,0.011116286,0.003813641,0.025621207,0.040551,40.023889
12/21/2023,43896.3,2241.35,93.927,0.004287456,0.016969532,0.142066802,1,1,1,0.333333333,0.333333333,0.190442012,0.001429152,0.005656511,0.027781295,0.034867,41.454269
12/22/2023,43999.2,2326.53,97.962,0.002344161,0.038003882,0.042958894,1,1,1,0.333333333,0.333333333,0.200133475,0.000781387,0.012667961,0.008181178,0.021631,42.372597
12/23/2023,43725.2,2309.86,107.965,-0.006227386,-0.007165177,0.102111023,1,1,1,0.333333333,0.333333333,0.194093456,-0.002075795,-0.002388392,0.020435834,0.015972,43.065344
12/24/2023,43008.4,2265.43,112.571,-0.016393293,-0.019234932,0.042661974,1,1,1,0.333333333,0.333333333,0.194050814,-0.005464431,-0.006411644,0.00828041,-0.003596,42.906885
12/25/2023,43611.9,2273.07,120.942,0.014032143,0.003372428,0.074361958,1,1,1,0.333333333,0.333333333,0.191411634,0.004677381,0.001124143,0.014429999,0.020232,43.795209
12/26/2023,42538.5,2232.44,112.543,-0.024612548,-0.017874505,-0.069446512,1,1,1,0.333333333,0.333333333,0.184331075,-0.008204183,-0.005958168,-0.01329287,-0.027455,42.565357
12/27/2023,43453.8,2380.31,107.095,0.021516979,0.066236943,-0.048408164,1,1,1,0.333333333,0.333333333,0.183790879,0.007172326,0.022078981,-0.008923129,0.020328,43.450953
12/28/2023,42600.1,2345.96,101.913,-0.019646153,-0.014430893,-0.048386946,1,1,1,0.333333333,0.333333333,0.180233367,-0.006548718,-0.004810298,-0.008893079,-0.020252,42.550733
12/29/2023,42095.1,2300.6,106.225,-0.011854432,-0.019335368,0.042310598,1,1,1,0.333333333,0.333333333,0.179810671,-0.003951477,-0.006445123,0.007625782,-0.002771,42.430053
12/30/2023,42174.2,2293.26,101.971,0.001879079,-0.003190472,-0.04004707,1,1,1,0.333333333,0.333333333,0.176920432,0.00062636,-0.001063491,-0.007200891,-0.007638,42.098335
12/31/2023,42314,2283.85,101.778,0.003314823,-0.004103329,-0.001892695,1,1,1,0.333333333,0.333333333,0.176645692,0.001104941,-0.001367776,-0.000334856,-0.000598,42.072562
1/1/2024,44230.2,2354.62,110.047,0.045285248,0.030987149,0.081245456,1,1,1,0.333333333,0.333333333,0.175227481,0.015095083,0.01032905,0.01435166,0.039776,43.785816
1/2/2024,44979.8,2356.93,106.83,0.016947696,0.00098105,-0.029232964,1,1,1,0.333333333,0.333333333,0.173984408,0.005649232,0.000327017,-0.005122419,0.000854,43.824063
1/3/2024,42849.5,2210.39,98.519,-0.04736126,-0.062174099,-0.077796499,1,0,1,0.5,0,0.251916738,-0.015787087,-0.0207247,-0.013535378,-0.050047,41.580753
1/4/2024,44143.8,2267.85,104.975,0.03020572,0.025995413,0.065530507,1,0,1,0.5,0,0.250413068,0.01510286,0,0.016508232,0.031611,42.926774
1/5/2024,44145.4,2268.93,99.874,3.62E-05,0.000476222,-0.048592522,1,1,1,0.333333333,0.333333333,0.1637129,1.81E-05,0,-0.012168203,-0.01215,42.393063
1/6/2024,43956.7,2240.36,93.799,-0.004274511,-0.012591838,-0.060826642,1,0,1,0.5,0,0.246248374,-0.001424837,-0.004197279,-0.009958106,-0.01558,41.716999
1/7/2024,43916.9,2220.87,89.414,-0.000905436,-0.008699495,-0.046748899,0,0,1,0,0,0.505257597,-0.000452718,0,-0.01151184,-0.011965,41.20589
1/8/2024,46972.7,2331.11,97.901,0.069581414,0.049638205,0.094918022,1,0,1,0.5,0,0.246926452,0,0,0.047958052,0.047958,43.230001
1/9/2024,46114,2344.44,99.347,-0.018280831,0.005718306,0.014770023,1,0,1,0.5,0,0.247494434,-0.009140416,0,0.003647109,-0.005493,42.987045
1/10/2024,46662.9,2585.82,102.063,0.01190311,0.102958489,0.027338521,1,1,1,0.333333333,0.329736523,0.168907874,0.005951555,0,0.006766132,0.012718,43.546472
1/11/2024,46337.8,2618.59,99.928,-0.006966991,0.012672963,-0.020918452,1,1,1,0.333333333,0.330787931,0.16904327,-0.00232233,0.004178739,-0.003533291,-0.001677,43.471768
1/12/2024,42788.9,2523.3,92.153,-0.076587581,-0.036389813,-0.07780602,0,1,1,0,0.485383471,0.245020918,-0.025529194,-0.012037311,-0.013152584,-0.050719,41.216204
1/13/2024,42846.4,2578.5,95.836,0.001343806,0.021876115,0.039966143,0,1,1,0,0.486141809,0.248078811,0,0.010618304,0.009792541,0.020411,42.077879
1/14/2024,41734.9,2474.36,93.83,-0.025941503,-0.040387822,-0.020931591,0,1,1,0,0.486536403,0.249997095,0,-0.019634209,-0.005192684,-0.024827,41.008385
1/15/2024,42515,2512.21,94.359,0.01869179,0.015296885,0.005637856,1,1,1,0.333333333,0.323711255,0.166675501,0,0.007442491,0.001409448,0.008852,41.380243
1/16/2024,43133,2587.4,97.637,0.014536046,0.029929823,0.034739664,1,1,1,0.333333333,0.322475379,0.168099981,0.004845349,0.00968862,0.005790251,0.020324,42.241579
1/17/2024,42783.4,2530.62,102.155,-0.008105163,-0.021944809,0.046273441,1,1,1,0.333333333,0.31871652,0.168284529,-0.002701721,-0.007076661,0.007778565,-0.002,42.155096
1/18/2024,41323.1,2471.29,94.389,-0.034132397,-0.023444848,-0.076021732,0,1,1,0,0.476199899,0.245162973,-0.011377466,-0.00747226,-0.012793281,-0.031643,40.789539
1/19/2024,41662.2,2492.46,93.596,0.008206064,0.008566376,-0.008401403,0,1,1,0,0.476431529,0.260476623,0,0.004079308,-0.002059713,0.00202,40.873954
1/20/2024,41691.8,2472.27,92.9,0.000710476,-0.008100431,-0.007436215,0,1,0,0,0.95303648,0,0,-0.003859301,-0.00193696,-0.005796,40.631253
1/21/2024,41580,2457.02,91.105,-0.002681582,-0.00616842,-0.019321851,0,1,0,0,0.970715783,0,0,-0.005878729,0,-0.005879,40.386503
1/22/2024,39567,2314.33,83.883,-0.048412698,-0.058074415,-0.079271171,0,1,0,0,0.919567399,0,0,-0.056373752,0,-0.056374,38.05338
1/23/2024,39890,2241.67,84.325,0.008163368,-0.031395696,0.005269244,0,0,0,0,0,0,0,-0.028870458,0,-0.02887,36.925909
1/24/2024,40078.7,2234.62,88.744,0.004730509,-0.003144977,0.052404388,0,0,0,0,0,0,0,0,0,0,36.925909
1/25/2024,39953.3,2218.02,86.886,-0.003128844,-0.007428556,-0.020936627,0,0,0,0,0,0,0,0,0,0,36.925909
1/26/2024,41806.4,2266.72,92.261,0.046381651,0.02195652,0.061862671,0,0,0,0,0,0,0,0,0,0,36.925909
1/27/2024,42102.2,2266.99,94.238,0.007075472,0.000119115,0.021428339,0,0,0,0,0,0,0,0,0,0,36.925909
1/28/2024,42021.2,2256,95.948,-0.00192389,-0.004847838,0.018145546,0,0,0,0,0,0,0,0,0,0,36.925909
1/29/2024,43287.7,2316.52,101.623,0.030139549,0.026826241,0.059146621,1,1,0,0.5,0.484905168,0,0,0,0,0,36.925909
1/30/2024,42918.3,2341.95,101.371,-0.008533602,0.010977673,-0.002479754,1,1,0,0.5,0.484341282,0,-0.004266801,0.005323131,0,0.001056,36.965958
1/31/2024,42560.5,2282,96.912,-0.00833677,-0.025598326,-0.043986939,0,0,0,0,0,0,-0.004168385,-0.012398326,0,-0.016567,36.336976
2/1/2024,43072.6,2303.33,97.775,0.012032283,0.009347064,0.008904986,0,0,0,0,0,0,0,0,0,0,36.336976
2/2/2024,43182,2307.99,100.559,0.002539898,0.002023158,0.028473536,1,1,1,0.333333333,0.333333333,0.228151045,0,0,0,0,36.336976
2/3/2024,42992.4,2295.42,97.915,-0.004390718,-0.005446297,-0.026293022,0,1,0,0,1,0,-0.001463573,-0.001815432,-0.00599878,-0.009278,35.990564
2/4/2024,42570.3,2288.66,95.451,-0.009818014,-0.002944995,-0.025164684,0,1,0,0,1,0,0,-0.002944995,0,-0.002945,35.881627
2/5/2024,42692.9,2300.83,95.605,0.002879942,0.005317522,0.001613393,0,1,1,0,0.5,0.370664489,0,0.005317522,0,0.005318,36.077763
2/6/2024,43079.1,2371.74,96.856,0.009046001,0.030819313,0.01308509,0,1,1,0,0.5,0.379189013,0,0.015409657,0.004850178,0.02026,36.828959
2/7/2024,44326.2,2424.22,101.135,0.028949073,0.022127215,0.044178987,0,1,1,0,0.5,0.40805976,0,0.011063607,0.016752187,0.027816,37.881209
2/8/2024,45269.1,2418.76,102.742,0.021271844,-0.002252271,0.015889652,0,1,1,0,0.5,0.407916187,0,-0.001126135,0.006483928,0.005358,38.089535
2/9/2024,47116.1,2485.24,106.921,0.040800458,0.027485158,0.0406747,1,0,1,0.5,0,0.403932307,0,0.013742579,0.016591868,0.030334,39.275277
2/10/2024,47732.6,2499.2,108.976,0.013084699,0.005617164,0.019219798,1,0,1,0.5,0,0.405348889,0.00654235,0,0.007763497,0.014306,39.851455
2/11/2024,48303.4,2506.1,107.471,0.011958284,0.002760883,-0.01381038,1,0,1,0.5,0,0.439282785,0.005979142,0,-0.005598022,0.000381,39.867019
2/12/2024,49943.6,2660.91,111.737,0.033956202,0.061773273,0.039694429,1,1,1,0.333333333,0.333333333,0.292928384,0.016978101,0,0.017437079,0.034415,41.273458
2/13/2024,49696.4,2640.83,112.539,-0.004949583,-0.007546291,0.007177569,1,1,1,0.333333333,0.333333333,0.295884497,-0.001649861,-0.00251543,0.002102514,-0.002063,41.186247
2/14/2024,51823.2,2776.14,117.092,0.042795856,0.051237679,0.040457086,1,1,1,0.333333333,0.333333333,0.291505964,0.014265285,0.017079226,0.011970625,0.043315,43.013545
2/15/2024,51898.5,2824.54,113.598,0.001453017,0.017434279,-0.029839784,1,1,1,0.333333333,0.333333333,0.289353426,0.000484339,0.005811426,-0.008698475,-0.002403,42.90778
2/16/2024,52148.6,2803.69,110.392,0.004819022,-0.007381733,-0.028222328,1,1,1,0.333333333,0.333333333,0.291983642,0.001606341,-0.002460578,-0.008166227,-0.00902,42.511732
2/17/2024,51679.4,2787.43,109.008,-0.008997365,-0.0057995,-0.01253714,1,1,1,0.333333333,0.333333333,0.319603666,-0.002999122,-0.001933167,-0.00366064,-0.008593,42.137836
2/18/2024,52175.9,2883.58,112.345,0.00960731,0.03449414,0.030612432,1,1,1,0.333333333,0.333333333,0.317569552,0.003202437,0.011498047,0.009783846,0.024484,43.194022
2/19/2024,51813.8,2946.55,111.658,-0.006939986,0.021837438,-0.006115092,1,1,1,0.333333333,0.333333333,0.31774849,-0.002313329,0.007279146,-0.001941967,0.003024,43.327665
2/20/2024,52297.4,3017.21,108.418,0.009333421,0.023980587,-0.029017177,1,1,1,0.333333333,0.333333333,0.314787444,0.00311114,0.007993529,-0.009220164,0.001885,43.411223
2/21/2024,51877.8,2969.65,105.113,-0.008023343,-0.015762907,-0.030483868,1,1,1,0.333333333,0.333333333,0.333333333,-0.002674448,-0.005254302,-0.009595939,-0.017525,42.632916
2/22/2024,51316.9,2972.8,101.805,-0.010811947,0.001060731,-0.031470893,1,1,1,0.333333333,0.333333333,0.333333333,-0.003603982,0.000353577,-0.010490298,-0.013741,42.033356
2/23/2024,50771.9,2923.35,99.973,-0.010620283,-0.01663415,-0.017995187,1,1,1,0.333333333,0.333333333,0.333333333,-0.003540094,-0.005544717,-0.005998396,-0.015083,41.384284
2/24/2024,51602.1,2994.39,104.114,0.016351565,0.024300888,0.041421184,1,1,1,0.333333333,0.333333333,0.333333333,0.005450522,0.008100296,0.013807061,0.027358,42.543833
2/25/2024,51764.9,3115.24,103.569,0.00315491,0.040358804,-0.005234647,1,1,1,0.333333333,0.333333333,0.333333333,0.001051637,0.013452935,-0.001744882,0.01276,43.099453
2/26/2024,54511.6,3178.6,110.034,0.053061051,0.020338722,0.062422153,1,1,1,0.333333333,0.333333333,0.333333333,0.017687017,0.006779574,0.020807384,0.045274,45.096011
2/27/2024,57074.5,3244.98,108.45,0.047015681,0.020883408,-0.01439555,1,1,1,0.333333333,0.333333333,0.333333333,0.015671894,0.006961136,-0.004798517,0.017835,45.918134
2/28/2024,62487.9,3387.07,119.425,0.094847962,0.043787635,0.101198709,1,1,1,0.333333333,0.333333333,0.310573678,0.031615987,0.014595878,0.033732903,0.079945,49.669004
2/29/2024,61203.3,3343.15,125.769,-0.02055758,-0.01296696,0.053121206,1,1,1,0.333333333,0.333333333,0.301327975,-0.006852527,-0.00432232,0.016498048,0.005323,49.938715
3/1/2024,62430.6,3435.82,129.456,0.02005284,0.027719366,0.02931565,1,1,1,0.333333333,0.333333333,0.312203266,0.00668428,0.009239789,0.008833625,0.024758,51.199856
3/2/2024,62039.9,3424.43,130.184,-0.006258149,-0.003315075,0.005623532,1,1,1,0.333333333,0.333333333,0.31211186,-0.00208605,-0.001105025,0.001755685,-0.001435,51.124949
3/3/2024,63178.5,3491.77,130.304,0.018352705,0.019664587,0.000921772,1,1,1,0.333333333,0.333333333,0.313448018,0.006117568,0.006554862,0.000287696,0.01296,51.800488
3/4/2024,68296.4,3629.72,133.45,0.081006988,0.039507184,0.024143541,1,1,1,0.333333333,0.333333333,0.319026777,0.027002329,0.013169061,0.007567745,0.047739,54.321131
3/5/2024,63747.4,3555.43,125.358,-0.066606732,-0.020467143,-0.060636943,1,1,1,0.333333333,0.333333333,0.301337231,-0.022202244,-0.006822381,-0.019344808,-0.048369,51.645303
3/6/2024,66128.1,3822.36,130.916,0.037345837,0.075076714,0.044337019,1,1,1,0.333333333,0.333333333,0.296819777,0.012448612,0.025025571,0.013360394,0.050835,54.321527
3/7/2024,66870,3871.69,143.997,0.011219134,0.012905639,0.099919032,1,1,1,0.333333333,0.333333333,0.26966939,0.003739711,0.00430188,0.029657945,0.0377,56.407148
3/8/2024,68180.2,3886.04,144.879,0.019593241,0.003706392,0.006125128,1,1,1,0.333333333,0.333333333,0.272475754,0.00653108,0.001235464,0.001651759,0.009418,56.947809
3/9/2024,68360.1,3908.15,144.424,0.002638596,0.005689597,-0.003140552,1,1,1,0.333333333,0.333333333,0.271744787,0.000879532,0.001896532,-0.000855724,0.00192,57.059069
3/10/2024,69001.8,3881.22,144.497,0.009387055,-0.006890728,0.000505456,1,1,1,0.333333333,0.333333333,0.274094001,0.003129018,-0.002296909,0.000137355,0.000969,57.115328
3/11/2024,72153.8,4070.52,149.062,0.045679968,0.048773324,0.031592351,1,1,1,0.333333333,0.333333333,0.272945052,0.015226656,0.016257775,0.008659274,0.040144,59.44831
3/12/2024,71503.2,3984.18,151.201,-0.00901685,-0.021211049,0.014349734,1,1,1,0.332593567,0.333333333,0.275020554,-0.003005617,-0.00707035,0.003916689,-0.006159,59.076009
3/13/2024,73127.6,4008.76,164.055,0.022717864,0.0061694,0.085012665,1,1,1,0.333333333,0.333333333,0.261425542,0.007555816,0.002056467,0.02338023,0.032993,61.058096
3/14/2024,71455.5,3884.99,176.851,-0.022865512,-0.030874884,0.077998232,1,1,1,0.32901817,0.333333333,0.251024961,-0.007621837,-0.010291628,0.02039073,0.002477,61.211814
3/15/2024,69552.2,3745,184.155,-0.026636158,-0.036033555,0.041300304,1,1,1,0.326388183,0.333333333,0.25092067,-0.00876378,-0.012011185,0.010367407,-0.010408,60.564314
3/16/2024,65351,3525.58,182.184,-0.060403553,-0.05859012,-0.01070294,1,1,1,0.302933159,0.333333333,0.254478377,-0.019715006,-0.01953004,-0.002685589,-0.041931,57.98286
3/17/2024,68447.9,3646.99,201.962,0.047388716,0.034436887,0.108560576,1,1,1,0.29675512,0.333333333,0.240641073,0.014355614,0.011478962,0.027626319,0.053461,61.136143
3/18/2024,67660,3523.43,196.143,-0.011510945,-0.033879994,-0.028812351,1,1,1,0.296344394,0.333333333,0.237724256,-0.003415932,-0.011293331,-0.006933435,-0.021643,59.791331
3/19/2024,61974.1,3161,169.917,-0.084036358,-0.102862835,-0.13370857,1,1,1,0.266740029,0.293742353,0.200476977,-0.024903704,-0.034287612,-0.03178577,-0.090977,54.260718
3/20/2024,67876.4,3517.8,191.916,0.095238172,0.112875672,0.129469094,1,1,1,0.247185253,0.256916191,0.186814557,0.025403833,0.033156366,0.025955573,0.084516,58.931133
3/21/2024,65539.9,3495.16,179.535,-0.034422863,-0.006435841,-0.064512599,1,1,1,0.242789524,0.257331782,0.182193306,-0.008508824,-0.001653472,-0.012051893,-0.022214,57.599822
3/22/2024,63826,3339,175.257,-0.026150482,-0.044678927,-0.023828223,1,1,1,0.240756017,0.252005541,0.182776279,-0.006349063,-0.011497308,-0.004341343,-0.022188,56.299609
3/23/2024,64020.3,3330.96,172.725,0.003044214,-0.002407907,-0.014447354,1,1,1,0.241486601,0.251911918,0.184165873,0.000732913,-0.000606806,-0.002640634,-0.002515,56.155501
3/24/2024,67260.9,3457.16,184.019,0.05061832,0.037886976,0.065387176,1,1,1,0.23864019,0.250528503,0.183680157,0.012223646,0.009544181,0.012042086,0.03381,58.087928
3/25/2024,69920.5,3592.94,189.181,0.039541546,0.039275012,0.028051451,1,1,1,0.236950807,0.248690107,0.184016052,0.009436202,0.00983951,0.005152495,0.024428,59.531328
3/26/2024,70044.1,3589.64,190.623,0.001767722,-0.000918468,0.00762233,1,1,1,0.236900708,0.251423389,0.184539708,0.000418863,-0.000228414,0.001402631,0.001593,59.627755
3/27/2024,69532.6,3504.99,186.448,-0.007302542,-0.023581752,-0.021901869,1,1,1,0.240205208,0.250016042,0.184468461,-0.001729977,-0.005929004,-0.004041765,-0.011701,58.918349
3/28/2024,70838.7,3563.99,189.852,0.018783995,0.016833144,0.018257101,1,1,1,0.243255836,0.250311688,0.185633574,0.004512013,0.004208556,0.003367859,0.012088,59.642642
3/29/2024,69903.6,3512.46,192.2,-0.013200412,-0.014458514,0.012367528,1,1,1,0.26213433,0.253732751,0.192803906,-0.003211077,-0.003619135,0.002295828,-0.004534,59.367689
3/30/2024,69642.1,3508.66,194.351,-0.003740866,-0.001081863,0.011191467,1,1,1,0.263764291,0.254299972,0.194281232,-0.000980609,-0.000274504,0.002157759,0.000903,59.422201
3/31/2024,71363,3648.79,202.678,0.024710628,0.039938324,0.042845162,1,1,1,0.26330212,0.252350083,0.193664716,0.006517781,0.010156315,0.008324011,0.024998,60.932635
4/1/2024,69700,3506.52,192.355,-0.023303393,-0.038991008,-0.050933007,1,1,1,0.261391842,0.248233049,0.188911076,-0.006135833,-0.009839384,-0.009863926,-0.025839,59.332358
4/2/2024,65505.3,3280.76,181.679,-0.060182209,-0.064382921,-0.055501547,1,0,1,0.376947114,0,0.276292602,-0.015731139,-0.015981969,-0.010484857,-0.042198,56.786453
4/3/2024,65971.9,3313.29,185.173,0.007123088,0.009915385,0.019231722,0,0,1,0,0,0.552848273,0.002685027,0,0.005313582,0.007999,57.248687
4/4/2024,68489.9,3329.65,184.123,0.038167765,0.00493769,-0.005670373,1,0,1,0.419279385,0,0.284316159,0,0,-0.003134856,-0.003135,57.066077
4/5/2024,67825.7,3319.66,174.45,-0.00969778,-0.003000315,-0.052535533,1,0,1,0.424987314,0,0.279210636,-0.004066079,0,-0.014936701,-0.019003,55.962647
4/6/2024,68901.6,3353.15,178.768,0.015862719,0.010088383,0.024752078,1,0,1,0.424392476,0,0.292045935,0.006741454,0,0.006911043,0.013652,56.740301
4/7/2024,69362.7,3455.99,179.615,0.006692152,0.030669669,0.004737984,1,0,1,0.426014942,0,0.292030589,0.002840099,0,0.001383709,0.004224,56.984196
4/8/2024,71678.4,3697.6,180.822,0.033385379,0.069910503,0.006719929,1,0,1,0.420706927,0,0.292269882,0.01422267,0,0.001962425,0.016185,57.922671
4/9/2024,69189.3,3508.45,172.558,-0.034725943,-0.051154803,-0.045702403,1,0,1,0.414336716,0,0.287433052,-0.014609445,0,-0.013357436,-0.027967,56.27478
4/10/2024,70681.7,3547.64,173.438,0.021569809,0.011170175,0.005099735,0,0,1,0,0,0.576885218,0.008937164,0,0.001465832,0.010403,56.87061
4/11/2024,70055.7,3504.43,172.497,-0.008856606,-0.012179928,-0.00542557,0,0,1,0,0,0.576659934,0,0,-0.003129931,-0.00313,56.689475
4/12/2024,67136.4,3238.3,153.162,-0.041671127,-0.075941023,-0.112088906,0,0,0,0,0,0,0,0,-0.064637181,-0.064637,52.9606
4/13/2024,63939.7,3005.46,138.467,-0.047615005,-0.071901924,-0.095944164,0,0,0,0,0,0,0,0,0,0,52.9606
4/14/2024,65615.9,3153.16,151.187,0.026215325,0.049143891,0.091863043,0,0,0,0,0,0,0,0,0,0,52.9606
4/15/2024,63392.7,3100.75,138.442,-0.033882032,-0.016621421,-0.084299576,0,0,0,0,0,0,0,0,0,0,52.9606
4/16/2024,63765,3082.85,136.183,0.005872916,-0.005772797,-0.016317303,0,0,0,0,0,0,0,0,0,0,52.9606
4/17/2024,61254.5,2983.25,131.781,-0.039371128,-0.032307767,-0.032324152,0,0,0,0,0,0,0,0,0,0,52.9606
4/18/2024,63445,3062.85,141.957,0.035760638,0.02668231,0.077219022,1,0,0,0.919126066,0,0,0,0,0,0,52.9606
4/19/2024,63787.4,3054.91,142.444,0.0053968,-0.002592357,0.003430616,0,0,0,0,0,0,0.00496034,0,0,0.00496,53.228245
4/20/2024,64897.2,3154.31,151.155,0.01739842,0.032537783,0.061153857,0,0,0,0,0,0,0,0,0,0,53.228245
4/21/2024,64912.6,3145.73,148.734,0.000237298,-0.002720088,-0.016016672,1,0,0,1,0,0,0,0,0,0,53.228245
4/22/2024,66778,3198.66,156.881,0.028737102,0.016825983,0.05477564,1,0,0,1,0,0,0.028737102,0,0,0.028737,54.786602
4/23/2024,66386.3,3218.04,154.723,-0.005865704,0.006058787,-0.013755649,0,0,0,0,0,0,-0.005865704,0,0,-0.005866,54.459358
4/24/2024,64250,3138.84,147.701,-0.032179832,-0.024611254,-0.045384332,0,0,0,0,0,0,0,0,0,0,54.459358
4/25/2024,64478.8,3154.44,144.786,0.003561089,0.004969989,-0.019735818,0,0,0,0,0,0,0,0,0,0,54.459358
4/26/2024,63748.8,3129.98,139.202,-0.011321551,-0.00775415,-0.038567265,0,0,0,0,0,0,0,0,0,0,54.459358
4/27/2024,63421,3253.97,141.242,-0.005142058,0.039613672,0.014654962,0,0,0,0,0,0,0,0,0,0,54.459358
4/28/2024,63088.3,3262.28,137.922,-0.005245896,0.002553804,-0.023505756,0,0,0,0,0,0,0,0,0,0,54.459358
4/29/2024,63842.4,3215.27,137.725,0.011953088,-0.014410167,-0.001428344,0,0,0,0,0,0,0,0,0,0,54.459358
4/30/2024,60651.2,3012.58,126.685,-0.04998559,-0.063039807,-0.080159739,0,0,0,0,0,0,0,0,0,0,54.459358
5/1/2024,58307.6,2970.61,134.541,-0.03864062,-0.01393158,0.062012077,0,0,0,0,0,0,0,0,0,0,54.459358
5/2/2024,59036.7,2984.8,137.538,0.012504373,0.004776797,0.022275738,0,0,0,0,0,0,0,0,0,0,54.459358
5/3/2024,62853.7,3100.83,143.607,0.064654698,0.038873626,0.044125987,0,0,0,0,0,0,0,0,0,0,54.459358
5/4/2024,63864.2,3115.46,146.007,0.016077017,0.004718092,0.016712277,0,0,0,0,0,0,0,0,0,0,54.459358
5/5/2024,63988,3135.24,145.673,0.001938488,0.006348982,-0.002287562,0,0,0,0,0,0,0,0,0,0,54.459358
5/6/2024,63142.8,3061.5,152.784,-0.013208727,-0.023519731,0.048814811,0,0,0,0,0,0,0,0,0,0,54.459358
5/7/2024,62296,3004.55,148.011,-0.013410872,-0.018601992,-0.031240182,0,0,0,0,0,0,0,0,0,0,54.459358
5/8/2024,61157.9,2972.93,142.118,-0.018269231,-0.010524039,-0.039814608,0,0,0,0,0,0,0,0,0,0,54.459358
5/9/2024,63050.1,3034.75,152.459,0.030939584,0.020794301,0.072763478,0,0,0,0,0,0,0,0,0,0,54.459358
5/10/2024,60778.1,2908.85,145.966,-0.036034836,-0.041486119,-0.042588499,0,0,0,0,0,0,0,0,0,0,54.459358
5/11/2024,60809.2,2911.27,145.355,0.000511697,0.000831944,-0.004185906,0,0,0,0,0,0,0,0,0,0,54.459358
5/12/2024,61455.8,2927.73,143.364,0.010633259,0.00565389,-0.013697499,0,0,0,0,0,0,0,0,0,0,54.459358
5/13/2024,62912.1,2949.71,147.496,0.023696706,0.007507523,0.02882174,0,0,1,0,0,0.687472895,0,0,0,0,54.459358
5/14/2024,61550.5,2880.87,141.963,-0.021642895,-0.023337887,-0.037512882,0,0,0,0,0,0,0,0,-0.025789089,-0.025789,53.029116
5/15/2024,66175.4,3030.66,158.423,0.075139926,0.05199471,0.115945704,1,0,1,0.5,0,0.347497371,0,0,0,0,53.029116
5/16/2024,65217.7,2943.22,159.303,-0.014472145,-0.028851801,0.005554749,1,0,1,0.5,0,0.348946293,-0.007236073,0,0.001930261,-0.005306,52.742438
5/17/2024,66980,3090.48,169.351,0.027021805,0.050033637,0.063074769,1,1,1,0.333333333,0.333333333,0.229816939,0.013510903,0,0.022009707,0.035521,54.651423
5/18/2024,66884.9,3121.59,172.299,-0.001419827,0.010066397,0.017407633,1,1,1,0.333333333,0.333333333,0.239261439,-0.000473276,0.003355466,0.004000569,0.006883,55.034472
5/19/2024,66239.4,3069.98,169.853,-0.009650908,-0.016533241,-0.014196252,1,1,1,0.333333333,0.333333333,0.238319176,-0.003216969,-0.00551108,-0.003396616,-0.012125,54.355054
5/20/2024,71466.5,3664.39,186.701,0.078912249,0.193620154,0.099191654,1,1,1,0.333333333,0.239871724,0.227342949,0.026304083,0.064540051,0.023639273,0.114483,60.692266
5/21/2024,70168.8,3792.32,178.15,-0.018158158,0.034911677,-0.045800505,1,1,1,0.333333333,0.238317306,0.223220427,-0.006052719,0.008374324,-0.010412422,-0.008091,60.193114
5/22/2024,69219.1,3740.25,177.03,-0.013534505,-0.013730381,-0.006286837,1,1,1,0.333333333,0.237661354,0.227211465,-0.004511502,-0.003272188,-0.00140335,-0.009187,59.630933
5/23/2024,67999.9,3784.8,176.182,-0.017613636,0.011910969,-0.004790149,1,1,1,0.333333333,0.23759248,0.227691554,-0.005871212,0.002830777,-0.001088377,-0.004129,59.380588
5/24/2024,68584.1,3729.61,167.657,0.008591189,-0.014582012,-0.048387463,1,1,1,0.333333333,0.238703166,0.22711179,0.00286373,-0.003464576,-0.011017417,-0.011618,58.679086
5/25/2024,69314.4,3751.15,168.356,0.010648241,0.005775403,0.004169226,1,1,1,0.333333333,0.238707544,0.228303657,0.003549414,0.001378607,0.00094688,0.005875,59.029701
5/26/2024,68524.3,3827.53,163.505,-0.011398786,0.020361756,-0.028813942,1,1,1,0.333333333,0.238806385,0.22977448,-0.003799595,0.004860505,-0.006578328,-0.005517,58.698517
5/27/2024,69461.6,3896.09,170.249,0.013678359,0.017912335,0.041246445,1,1,1,0.333333333,0.240834236,0.227657638,0.004559453,0.00427758,0.00947738,0.018314,59.791836
5/28/2024,68440.5,3847,168.807,-0.014700208,-0.012599812,-0.008469947,1,1,1,0.333333333,0.240062656,0.228980105,-0.004900069,-0.003034466,-0.001928248,-0.009863,59.192246
